card_id,name,official_card_code,product_id,collection_number,rarity_code,language,super_type,jp_scrydex_ref,en_scrydex_ref
CRD_EBD265D880914608AC93,리피아 V,BS2022003017,PRD_B2ACFB7F8D3D424D8D60,017/414,RR,KO,POKEMON,swsh6a_ja-2,swsh7-7
CRD_A9AEC318816D44429B63,음번 V,BS2022003321,PRD_B2ACFB7F8D3D424D8D60,321/414,RR,KO,POKEMON,swsh7d_ja-46,swsh7-117
CRD_A313B53B087D4A94B80A,쥬피썬더 V,BS2022003130,PRD_B2ACFB7F8D3D424D8D60,130/414,RR,KO,POKEMON,swsh6a_ja-30,swshp-SWSH151
CRD_F54EE62045A24CBAABB8,이슬의 라프라스,BS2025005072,PRD_66A71505B24242AD9875,072/063,AR,KO,POKEMON,sv9a_ja-72,sv10-194
CRD_C37F7B571BA54B66B848,보만다 EX,PR2016001001,PRD_6BEB848A7A87407A9FCD,,PR,KO,POKEMON,xyp_ja-253,xyp-XY170
CRD_1F7AA893695B4F56A551,M보만다 EX,PR2016001002,PRD_6BEB848A7A87407A9FCD,,PR,KO,POKEMON,xyp_ja-257,xyp-XY171
CRD_BF34F5EA41394ACEBF4D,에이스번 V,BS2022003073,PRD_B2ACFB7F8D3D424D8D60,073/414,RR,KO,POKEMON,NO_JP,swsh8-43
CRD_0045DA17CE1F46BFB915,팬텀 V,BS2022003253,PRD_B2ACFB7F8D3D424D8D60,253/414,RR,KO,POKEMON,NO_JP,swsh8-156
CRD_71D80DC21CF94EA294AF,쉐이미 EX,BS2016004098,PRD_F4FEB5AEAFD341BE97EA,098/131,RR,KO,POKEMON,xy_ja-106,xy6-77
CRD_155AE57C6FB44BEF894F,아머까오 V,BS2022003309,PRD_B2ACFB7F8D3D424D8D60,309/414,RR,KO,POKEMON,swsh8b_ja-115,swsh5-109
CRD_B0A1FB4261674D529764,시라칸,BS2024004077,PRD_171222A74859484783EB,077/071,AR,KO,POKEMON,sv5k_ja-77,sv5-173
CRD_D70F5446D2974DDC8EB0,펄스멍 V,BS2022003155,PRD_B2ACFB7F8D3D424D8D60,155/414,RR,KO,POKEMON,swsh8_ja-34,swsh8-103
CRD_3E730E3C8E944D9C8CAD,리자몽 ex,BS2023023009,PRD_CC65479EEB8C445BB1DF,009/049,RR,KO,POKEMON,NO_JP,svp-161
CRD_3F2D5876782D4E44B4B3,고래왕 V,BS2020013011,PRD_9FB39A358D474F2A800E,011/031,RR,KO,POKEMON,NO_JP,swsh35-13
CRD_4007297FF83B46EF9175,디안시 EX,PR2015001027,PRD_5335DFBF031D4BA68337,,PR,KO,POKEMON,xyp_ja-92,xyp-XY43
CRD_405854EB09E342C08AFB,다크라이 ex,BS2024006055,PRD_5FF8886A6E294DEAB643,034/066,RR,KO,POKEMON,NO_JP,svp-110
CRD_41C8011108CC45C3B1B1,마기라스 ex,BS2024018078,PRD_58FB9039FC3548478196,078/175,RR,KO,POKEMON,NO_JP,sv8pt5-64
CRD_D3C57F0250DF425CBA58,파치래곤 VMAX,BS2021003024,PRD_9ACB5EDE4CA94A0493A2,024/070,RRR,KO,POKEMON,swsh5a_ja-24,swsh7-59
CRD_1F42D34F4DCB4A0DA99D,루카리오 VSTAR,SP000000186,PRD_5291FE6DDD574296818C,,HR,KO,POKEMON,swshp_ja-305,NO_EN
CRD_42AFED1003354B5DA9E4,에브이 ex,SVP000000142,PRD_B292EBC5F71449A3B0AF,,PR,KO,POKEMON,NO_JP,svp-175
CRD_43A31E18194141E18BFC,피카츄 VMAX,SP000000074,PRD_DA8331A4704A44B6957D,S-P 74,PR,KO,POKEMON,swshp_ja-123,swshp-SWSH062
CRD_906D53B007894C89866E,뮤츠 GX,SMP000000232,PRD_D72E8DA043D0459BA91D,173/SM-P,SM-P,KO,POKEMON,smp_ja-364,NO_EN
CRD_C117A9E19A5E433BA318,팔데아 우파,SVP000000128,PRD_3D485613010C46EF928E,,PR,KO,POKEMON,svp_ja-193,me2-102
CRD_0902F4E6CC9047A98559,피카츄,SVP000000160,PRD_D7476D50BBB64A75B2AD,,PR,KO,POKEMON,svp_ja-218,svp-88
CRD_4750AF05BE3349BBA298,코라이돈 ex,BS2024018072,PRD_58FB9039FC3548478196,072/175,RR,KO,POKEMON,NO_JP,svp-197
CRD_48F9A5034BD346849260,제라오라 V,BS2022012005,PRD_81E4799E3B544024855A,005/020,RR,KO,POKEMON,NO_JP,swshp-SWSH263
CRD_9AD4F161BE9E44D6AAF7,폭타 EX,BS2015001072,PRD_F918066FC0EA4F6B9C99,072/070,SR,KO,POKEMON,xy5g_ja-72,xy5-146
CRD_40ACC9AF379C44558884,디아루가,BS2010003046,PRD_9768E444383E4DC49E5C,46/60,HR,KO,POKEMON,dp3_ja-1004,dp4-105
CRD_496BA4D8911D4BBABCD9,다크라이 V,BS2022006007,PRD_0B599EC823EF416688FB,007/020,RR,KO,POKEMON,NO_JP,swsh10-98
CRD_49A64C751A444FF7B85C,메타그로스 V,BS2022003301,PRD_B2ACFB7F8D3D424D8D60,301/414,RR,KO,POKEMON,swsh6k_ja-49,swsh6-112
CRD_DD4F767B8C314FCDBAF1,펄기아,BS2010003002,PRD_9768E444383E4DC49E5C,02/60,HR,KO,POKEMON,dp3_ja-1005,dp4-106
CRD_4B1E14482DF6442A8088,뮤츠 EX,PR2015001123,PRD_5335DFBF031D4BA68337,,PR,KO,POKEMON,xyp_ja-191,xyp-XY107
CRD_2252E930246B4993998A,마리의 모르페코,BS2025004020,PRD_93925D420D8A4C74B0D6,020/019,AR,KO,POKEMON,NO_JP,svp-206
CRD_8EA74EA746054746A291,기라티나,BS2010004022,PRD_B7AE1271CF61494A8B08,22/40,HR,KO,POKEMON,pt1_ja-52,pl1-124
CRD_4C9F174845584E2D8806,맛보돈,BS2024001315,PRD_219AD0EF77CA4165AD0F,315/190,S,KO,POKEMON,sv4a_ja-315,sv4pt5-207
CRD_A4182C43172645D6AA8D,아세로라의 장난,BS2025010085,PRD_86C30C87F04C465BA58C,085/063,SR,KO,TRAINER,m1s_ja-84,me1-165
CRD_10CAB872C0EE49CAAAAC,자포코일,BS2010003042,PRD_9768E444383E4DC49E5C,42/60,HR,KO,POKEMON,dp5t_ja-1011,dp6-142
CRD_4E9C75A6CC65443E9021,모래뱀,BS2020016269,PRD_595A32AA23664B6ABD92,269/190,S,KO,POKEMON,swsh4a_ja-269,swsh45sv-SV070
CRD_4E8F8D42F8524276A6BD,뮤츠 GX,BS2019018027,PRD_E3C9A6F3A7094CB5B77C,027/080,RR,KO,POKEMON,NO_JP,sm115-31
CRD_8B92FB178FE6408F833B,릴리에의 결심,BS2025009085,PRD_488E92535E424D04B2B5,085/063,SR,KO,TRAINER,m1l_ja-86,me1-169
CRD_C05727E691684E0B93AF,루카리오,BS2010004029,PRD_B7AE1271CF61494A8B08,29/40,HR,KO,POKEMON,dp2_ja-1005,dp2-122
CRD_3392C238DFEC4357BA88,아세로라의 장난,BS2025010091,PRD_86C30C87F04C465BA58C,091/063,SAR,KO,TRAINER,m1s_ja-90,me1-183
CRD_ED0874E360244839B36D,엠페르트,BS2010001025,PRD_31FFADC1995A46C4B218,25/60,HR,KO,POKEMON,dp1_ja-1000,dp1-120
CRD_4EC3A525E385456A88F0,레쿠쟈 EX,PR2015001078,PRD_5335DFBF031D4BA68337,,PR,KO,POKEMON,xyp_ja-122,xyp-XY69
CRD_3FEFE9BCF9014B07A6CB,돈크로우,BS2010010030,PRD_FE3C362E12E14D7686A8,30/40,HR,KO,POKEMON,dp4m_ja-1000,dp3-132
CRD_7B2AC59C744C44BF9B8D,엠라이트,BS2010009020,PRD_B3DED462DD5E47C0ADDD,20/40,HR,KO,POKEMON,NO_JP,dp6-143
CRD_89F870261BCE4E9C87D5,릴리에의 결심,BS2025009090,PRD_488E92535E424D04B2B5,090/063,SAR,KO,TRAINER,m1l_ja-91,me1-184
CRD_0099D36F822141DF8467,체렌,SVP000000193,PRD_006313F6036040A1AEF9,,PR,KO,TRAINER,svp_ja-279,me2pt5-258
CRD_00A1C8B22B694905AABF,개굴닌자 V,BS2021013028,PRD_F8EBFB3CDA14402EB238,014/053,RR,KO,POKEMON,NO_JP,swsh8-73
CRD_00D37F11A42A4F6EAD16,루기아 EX,BS2013006086,PRD_A28DEA2BDF4745EEBEF4,086/093,RR,KO,POKEMON,bw7_ja-59,bw8-108
CRD_CE6FE97D871C4A218EFD,루가루암 ex,BS2023010090,PRD_FC339076828C45ED9BA0,090/073,SR,KO,POKEMON,sv1a_ja-90,sv2-241
CRD_0146657C0E674996969C,M루카리오 EX,BS201707063,PRD_87A114BC5BF44CB19C97,063/171,RR,KO,POKEMON,xy3_ja-53,xy3-55
CRD_01AD02026ECC4FEDBF4F,이상해꽃 EX,PR2015001168,PRD_5335DFBF031D4BA68337,,PR,KO,POKEMON,xyp_ja-233,xyp-XY28
CRD_B5CCF871C4AD4CA18B71,마티스의 거래,BS2025009091,PRD_488E92535E424D04B2B5,091/063,SAR,KO,TRAINER,m1l_ja-90,me1-185
CRD_035B0C7E2A9E47CA878C,개굴닌자 ex,BS2023016029,PRD_BBA412AFA17F47F4B0BA,029/139,RR,KO,POKEMON,NO_JP,svp-54
CRD_042E784E8ED640CF929D,루카리오 GX,BS2019018038,PRD_E3C9A6F3A7094CB5B77C,038/080,RR,KO,POKEMON,sm5p_ja-30,smp-SM100
CRD_4156299E17D24C468D3E,명희,BS2019015068,PRD_FDF989679F15435DB74E,068/049,SR,KO,TRAINER,sm11b_ja-67,sm12-236
CRD_FF3213DF87294320874D,붐볼 GX,BS2019002217,PRD_F0B2C76547E5479F8E65,217/150,SSR,KO,POKEMON,sm8b_ja-217,sma-SV57
CRD_04AF7F36245442EBBCF9,보스로라 V,BS2022003299,PRD_B2ACFB7F8D3D424D8D60,299/414,RR,KO,POKEMON,NO_JP,swsh9-96
CRD_05EEC7741BAF4827B1B7,플라제스 EX,BS2016004086,PRD_F4FEB5AEAFD341BE97EA,086/131,RR,KO,TRAINER,xy4_ja-60,xy4-67
CRD_093C06DA9ACB4816A395,앤테이,BS2024001213,PRD_219AD0EF77CA4165AD0F,213/190,S,KO,POKEMON,sv4a_ja-213,sv4pt5-112
CRD_09AAD6A024434832A88A,이벨타르 EX,BS201707079,PRD_87A114BC5BF44CB19C97,079/171,RR,KO,POKEMON,xy_ja-79,xy1-79
CRD_BBF48E2A085C4050AA8B,글레이시아,BS2010005020,PRD_E3BB9AFC5E4047EEA2E0,20/40,HR,KO,POKEMON,dp4d_ja-1002,dp5-98
CRD_D4D97671FD8C454A8A1C,크레세리아,BS2010006036,PRD_BB9B364579564660B414,36/60,HR,KO,POKEMON,dp4m_ja-1003,dp4-103
CRD_098C383D6CBC4015A438,포푸니라,BS2024001290,PRD_219AD0EF77CA4165AD0F,290/190,S,KO,POKEMON,sv4a_ja-290,sv4pt5-183
CRD_0A4BC771BE0743608661,에브이 GX,SMP0000000060,PRD_6FECFBC555C1465CAFA0,042/SM-P,SM-P,KO,POKEMON,NO_JP,smp-SM35
CRD_0A903CAA6FAE43DA81D3,M프테라 EX,PR2015001096,PRD_5335DFBF031D4BA68337,,PR,KO,POKEMON,xyp_ja-183,xyp-XY98
CRD_423AFEA04A844D929CFC,불놀이꾼,BS2025014105,PRD_DD94FB8DCB7C4A129478,105/080,SR,KO,TRAINER,m2_ja-107,me2-119
CRD_0BDAE7D89E874FAF958A,레시라무 EX,PR2012001041,PRD_F3ACAED44CEB47F5A6A0,,PR,KO,POKEMON,bwp_ja-158,bw4-95
CRD_D80CF1FA048C431C9F66,글라이온,BS2010006039,PRD_BB9B364579564660B414,39/60,HR,KO,POKEMON,NO_JP,dp6-141
CRD_10C2A523B328418CA28E,토네로스 GX,BS2019014248,PRD_60C4B2B436F34869A60E,,RR,KO,POKEMON,NO_JP,smp-SM134
CRD_0F292DCC6C0240B4B017,파라블레이즈,BS2024001268,PRD_219AD0EF77CA4165AD0F,268/190,S,KO,POKEMON,sv4a_ja-268,sv4pt5-162
CRD_0F9E29696D0647A2A431,스라크,BS2024001194,PRD_219AD0EF77CA4165AD0F,194/190,S,KO,POKEMON,sv4a_ja-194,sv4pt5-95
CRD_12EFBAE37D35433DB103,명탐정 피카츄,SVP000000051,PRD_61D83769D3BC416494DB,,PR,KO,POKEMON,svp_ja-98,NO_EN
CRD_1490247326A741529076,삐삐,SMP000000234,PRD_0D7DD374BFC94B809A4C,175/SM-P,SM-P,KO,POKEMON,smp_ja-381,NO_EN
CRD_15AD6DF96106438BA899,쥬피썬더 EX,PR2015001106,PRD_5335DFBF031D4BA68337,,PR,KO,POKEMON,xy_ja-32,g1-28
CRD_176BE23510B840A2A394,피카츄 ex,BS2026001764,PRD_6F0F228947EF48919808,764/742,RR,KO,POKEMON,NO_JP,me2pt5-276
CRD_16371A443973483F81FA,리자몽 GX,BS2019009003,PRD_0F196FC2776F45BC8325,003/043,RR,KO,POKEMON,sm3h_ja-11,sm3-20
CRD_17B76AFFA5794001AF52,에브이 VMAX,BS2022003173,PRD_B2ACFB7F8D3D424D8D60,173/414,RR,KO,POKEMON,NO_JP,swsh7-65
CRD_1AA5792C99D94054AB63,칼라마네로,BS2019002178,PRD_F0B2C76547E5479F8E65,178/150,S,KO,POKEMON,sm8b_ja-178,sma-SV18
CRD_18ECEF4F4F6B4E32805A,마나피 EX,BS201707021,PRD_87A114BC5BF44CB19C97,021/171,RR,KO,POKEMON,xy9_ja-21,xy9-32
CRD_1B7FAED9F23141518159,레지락 V,BS2020001102,PRD_BABB2B298D844FC992EA,005/024,RR,KO,POKEMON,NO_JP,swsh1-104
CRD_1BB82D85E831428CABCE,M캥카 EX,BS2016004094,PRD_F4FEB5AEAFD341BE97EA,094/131,RR,KO,POKEMON,xy2_ja-65,xy2-79
CRD_1C2F4BFC2FE24963AAD6,가라르 또도가스,BS2020016276,PRD_595A32AA23664B6ABD92,276/190,S,KO,POKEMON,swsh4a_ja-276,swsh45sv-SV077
CRD_1EDD60BB0BE04B8C999B,라이코 GX,BS2018008007,PRD_E9B2F9D664AA4F028480,007/022,RR,KO,POKEMON,NO_JP,smp-SM121
CRD_1FD012263A504F3CA01E,뮤츠 EX,BS201707042,PRD_87A114BC5BF44CB19C97,042/171,RR,KO,POKEMON,xy8r_ja-27,xy8-62
CRD_2156FFB7752D47F99AC9,샤미드 GX,BS2019000007,PRD_84AD0AAADD6A491990EE,117/095,RR,KO,POKEMON,NO_JP,smp-SM172
CRD_1F692CD4AE004ABBACC3,야부엉 BREAK,PR2015001138,PRD_5335DFBF031D4BA68337,,PR,KO,POKEMON,xyp_ja-216,xyp-XY136
CRD_211795C67E654E519548,피카츄,BS2024001236,PRD_219AD0EF77CA4165AD0F,236/190,S,KO,POKEMON,sv4a_ja-236,sv4pt5-131
CRD_20D11F0C16204F278BD5,두랄루돈,BS2020016291,PRD_595A32AA23664B6ABD92,291/190,S,KO,POKEMON,swsh4a_ja-291,swsh45sv-SV092
CRD_22CE66F664EA4815A5C1,바우첼,BS2024001267,PRD_219AD0EF77CA4165AD0F,267/190,S,KO,POKEMON,sv4a_ja-267,sv4pt5-161
CRD_21AA8DB739564F3E9CA5,피카츄,SMP0000000075,PRD_3344798D08D74388B169,052/SM-P,SM-P,KO,POKEMON,smp_ja-44,smp-SM86
CRD_24EB8C7EAF8344B58654,샤미드 VMAX,BS2021010002,PRD_90076E812D7E43D3BAD2,002/004,RR,KO,POKEMON,NO_JP,swsh7-30
CRD_26F927BEACCC4E94ABAB,테오키스 VMAX,BS2022013006,PRD_9FE66CB9CBD347C69D04,006/020,RR,KO,POKEMON,NO_JP,swshp-SWSH267
CRD_2794B6F1FB74431BA82B,폭슬라이,BS2020016281,PRD_595A32AA23664B6ABD92,281/190,S,KO,POKEMON,swsh4a_ja-281,swsh45sv-SV082
CRD_27D9B5525E234D2E9F03,할비롱 V,BS2022003359,PRD_B2ACFB7F8D3D424D8D60,359/414,RR,KO,POKEMON,NO_JP,swsh9-128
CRD_27DC42C3D270417B9335,님피아 VMAX,BS2022003192,PRD_B2ACFB7F8D3D424D8D60,192/414,RR,KO,POKEMON,swsh8b_ja-75,swsh7-75
CRD_932E2AB3AB22444D9575,조타구 ex,BS2024019102,PRD_D26383A636BE42F09D6B,102/187,RR,KO,POKEMON,sv8a_ja-102,sv6pt5-36
CRD_28EAE8B1B5464580A078,나로테,BS2024001202,PRD_219AD0EF77CA4165AD0F,202/190,S,KO,POKEMON,sv4a_ja-202,svp-77
CRD_2C540CA835784066A98A,M메타그로스 EX,PR2015001049,PRD_5335DFBF031D4BA68337,,PR,KO,POKEMON,xyp_ja-102,xyp-XY35
CRD_C4DED4CD6D9B40719BF9,치렁,BS2024008106,PRD_980F0BFCCDBB47558BFA,106/101,AR,KO,POKEMON,sv6_ja-106,sv6-179
CRD_2DAAC2D00EB94B1F861B,마휘핑 ex,BS2024018060,PRD_58FB9039FC3548478196,060/175,RR,KO,POKEMON,NO_JP,sv9-75
CRD_2F1F77D90BA84F3E8C7D,피카츄,SP000000075,PRD_DA8331A4704A44B6957D,S-P 75,PR,KO,POKEMON,swshp_ja-124,swshp-SWSH153
CRD_50907E2F804C48AEA846,이벨타르 GX,BS2019018046,PRD_E3C9A6F3A7094CB5B77C,046/080,RR,KO,POKEMON,sm6_ja-55,sm6-79
CRD_50B50B0ABF4D437598F7,마임맨 GX,SMP000000147,PRD_D156945DB7EA44D4A61E,106/SM-P,SM-P,KO,POKEMON,NO_JP,sm9-67
CRD_538D95CFF9F94605BAA0,라이츄,BS2024001237,PRD_219AD0EF77CA4165AD0F,237/190,S,KO,POKEMON,sv4a_ja-237,sv4pt5-132
CRD_5751676A34FF4B128A73,에브이 V,BS2022003172,PRD_B2ACFB7F8D3D424D8D60,172/414,RR,KO,POKEMON,swsh6a_ja-35,swsh7-64
CRD_553E1785CA84462FAFF5,찌르성게,BS2020016242,PRD_595A32AA23664B6ABD92,242/190,S,KO,POKEMON,swsh4a_ja-242,swsh45sv-SV043
CRD_5E38B57AA54A42D3BA96,음번 ex,BS2024018113,PRD_58FB9039FC3548478196,113/175,RR,KO,POKEMON,NO_JP,sv8pt5-91
CRD_5F01B946CC6C4F5F95B0,세레비 V,BS2020001001,PRD_55EE0CBD74034AFFB9D4,001/023,RR,KO,POKEMON,NO_JP,swsh1-1
CRD_5B8CAA654E9949FC8C70,대도각참,BS2024001294,PRD_219AD0EF77CA4165AD0F,294/190,S,KO,POKEMON,sv4a_ja-294,sv4pt5-187
CRD_9B64D783E4344EBB8735,라티아스 EX,BS2013003053,PRD_815E43D10B08494B9B51,053/051,SR,KO,POKEMON,bw8t_ja-53,bw9-112
CRD_6607B77324F0417E8647,데덴네,BS2020016250,PRD_595A32AA23664B6ABD92,250/190,S,KO,POKEMON,swsh4a_ja-250,swsh45sv-SV051
CRD_64C02283DD0E49BEA124,갸라도스 GX,BS2019006049,PRD_E8ABA5503A5340DA8A7F,015/051,RR,KO,POKEMON,NO_JP,sm115-16
CRD_68C455E4A71E4DBA86E7,리자몽 GX,BS2019018011,PRD_E3C9A6F3A7094CB5B77C,011/080,RR,KO,POKEMON,NO_JP,sm115-9
CRD_67EB5EB9C55848ECA538,피카츄 ex,BS2023008001,PRD_D82B81DD76C74C3C9224,001/021,RR,KO,POKEMON,NO_JP,sv2-63
CRD_738510ECA688475BA724,후딘,BS2025010071,PRD_86C30C87F04C465BA58C,071/063,AR,KO,POKEMON,m1s_ja-71,mep-9
CRD_746765E6B4BD453D839B,연격 우라오스 V,BS2022003248,PRD_B2ACFB7F8D3D424D8D60,248/414,RR,KO,POKEMON,swsh5r_ja-50,swsh5-87
CRD_74F86A62A42E4BF9ACC7,따라큐 ex,BS2023004006,PRD_785C760E090B47DF9D59,006/023,RR,KO,POKEMON,NO_JP,svp-4
CRD_77624728BFEA41878FA1,M대짱이 EX,PR2015001077,PRD_5335DFBF031D4BA68337,,PR,KO,POKEMON,NO_JP,xyp-XY87
CRD_B124B687EC404C5FAC1B,다크라이 EX,BS2016001085,PRD_52E8B395613649EDA22B,085/080,SR,KO,POKEMON,xy9_ja-85,xy9-118
CRD_798D0C5E75B145E48C52,이벨타르 EX,BS2016004079,PRD_F4FEB5AEAFD341BE97EA,079/131,RR,KO,POKEMON,xy1y_ja-37,xy1-79
CRD_78C5517A0AB142AC8502,나인테일 EX,PR2015001104,PRD_5335DFBF031D4BA68337,,PR,KO,POKEMON,xyp_ja-193,g1-13
CRD_7C41E202DFC4497C81E0,이상해꽃 ex,BS2023023003,PRD_CC65479EEB8C445BB1DF,003/049,RR,KO,POKEMON,NO_JP,sv7-1
CRD_7DD7D9F40504433E96CA,지우의 피카츄,SMP0000000069,PRD_231732ED8F2047F39E3E,048/SM-P,SM-P,KO,POKEMON,smp_ja-75,smp-SM113
CRD_7DA779D04F114E638002,세비퍼,BS2019002175,PRD_F0B2C76547E5479F8E65,175/150,S,KO,POKEMON,sm8b_ja-175,sma-SV15
CRD_7F6CC76C333E432E9B6A,피카츄 V,BS2020013012,PRD_9FB39A358D474F2A800E,012/031,RR,KO,POKEMON,swshp_ja-121,swshp-SWSH063
CRD_7FBA603DD96943F5B7F0,후파 EX,BS201707058,PRD_87A114BC5BF44CB19C97,058/171,RR,KO,POKEMON,xy7_ja-36,xy7-36
CRD_21362825A5DE48988411,칠색조 EX,BS2016001088,PRD_52E8B395613649EDA22B,088/080,SR,KO,POKEMON,xy9_ja-88,xy9-121
CRD_82FEBC891CD64CE98880,윽우지 VMAX,BS2020015004,PRD_54235F60186849AB8D4D,004/004,RR,KO,POKEMON,NO_JP,swsh45-55
CRD_86A7F5C65D4D4EF997C0,카푸꼬꼬꼭 ex,BS2024018046,PRD_58FB9039FC3548478196,046/175,RR,KO,POKEMON,NO_JP,sv9-51
CRD_84D9AB8184C644238C4E,제크로무 EX,BS2013006044,PRD_A28DEA2BDF4745EEBEF4,044/093,RR,KO,POKEMON,ebb1_ja-44,bw4-51
CRD_85DA754292A84C40923E,지우개굴닌자 EX,PR2015001139,PRD_5335DFBF031D4BA68337,,PR,KO,POKEMON,xyp_ja-218,xyp-XY133
CRD_89833C24B80A4DB1A938,개굴닌자 ex,BS2024006054,PRD_5FF8886A6E294DEAB643,017/066,RR,KO,POKEMON,NO_JP,sv7-41
CRD_B86A682830BA4F8D9F57,펄기아 GX,BS2018002069,PRD_F201E3D7E4F640C7847E,069/066,SR,KO,POKEMON,sm5m_ja-69,sm5-147
CRD_8EA0FE1484B142468656,명탐정 피카츄,SMP000000192,PRD_DD830B8D50B34700ACCB,141/SM-P,SM-P,KO,POKEMON,NO_JP,det1-10
CRD_929B183535F2447CBCE3,모크나이퍼 ex,BS2023016008,PRD_BBA412AFA17F47F4B0BA,008/139,RR,KO,POKEMON,NO_JP,sv3-15
CRD_939D613E789B4D44AE56,지우의 피카츄,SMP0000000070,PRD_231732ED8F2047F39E3E,049/SM-P,SM-P,KO,POKEMON,smp_ja-76,smp-SM114
CRD_916F9928C49D4260B334,라이치,SMP000000107,PRD_09C0DF8CCA6444FAA2B7,082/SM-P,SM-P,KO,TRAINER,smp_ja-53,sm4-111
CRD_96FACEB498654D5F9837,이븐곰 GX,SMP0000000015,PRD_DF95BC1E26F64439ADEA,015/SM-P,SM-P,KO,POKEMON,smp_ja-35,smp-SM34
CRD_F5B64C8E7DA849918BEA,춤추새 ex,BS2025014095,PRD_DD94FB8DCB7C4A129478,095/080,SR,KO,POKEMON,m2_ja-95,me2-110
CRD_57CF7BA35A2F4108A971,토게데마루,BS2025014090,PRD_DD94FB8DCB7C4A129478,090/080,AR,KO,POKEMON,m2_ja-90,me2-104
CRD_94FBB30FCD3F4317B29C,철화구야,BS2019002192,PRD_F0B2C76547E5479F8E65,192/150,S,KO,POKEMON,sm8b_ja-192,sma-SV32
CRD_997431762BD64CE5B949,글레이시아 EX,BS201707020,PRD_87A114BC5BF44CB19C97,020/171,RR,KO,POKEMON,xy10_ja-18,xy10-20
CRD_9987ACD7E7C54BF8A0F8,요씽리스 V,BS2022003360,PRD_B2ACFB7F8D3D424D8D60,360/414,RR,KO,POKEMON,swsh8_ja-85,swsh8-217
CRD_9AA3BC6CA44A482D92F5,뮤츠 EX,BS2013006045,PRD_A28DEA2BDF4745EEBEF4,045/093,RR,KO,POKEMON,bw3p_ja-28,bw4-54
CRD_9CCFB4AA766D475E8C62,에이스번 VMAX,BS2020015002,PRD_54235F60186849AB8D4D,002/004,RR,KO,POKEMON,NO_JP,swsh45-19
CRD_9CD0F357237A492C8A2D,이상해꽃 V,BS2020013001,PRD_9FB39A358D474F2A800E,001/031,RR,KO,POKEMON,NO_JP,swsh35-1
CRD_A8F8B7FADADA4B9C8D2F,자루도 V,BS2022003045,PRD_B2ACFB7F8D3D424D8D60,045/414,RR,KO,POKEMON,NO_JP,swsh9-16
CRD_0240A6FE69024ADCAB57,제라오라 V,BS2021005073,PRD_EACC12D2E1D547E3ACE6,073/070,SR,KO,POKEMON,swsh6k_ja-73,swsh6-165
CRD_ABED7ECAA2C04766839E,피카츄 V,BS2021013033,PRD_F8EBFB3CDA14402EB238,019/053,RR,KO,POKEMON,NO_JP,swsh8-86
CRD_AE793A5668C14BE9A305,버랜지나 ex,BS2026001475,PRD_6F0F228947EF48919808,475/742,RR,KO,POKEMON,NO_JP,me2pt5-139
CRD_B2E561CB1C034FE2B65A,헬가 ex,BS2023016072,PRD_BBA412AFA17F47F4B0BA,072/139,RR,KO,POKEMON,NO_JP,sv3-134
CRD_F92441CD205348ABA0D0,민화의 덩쿠리,BS2026001743,PRD_6F0F228947EF48919808,743/742,AR,KO,POKEMON,NO_JP,me2pt5-218
CRD_B8BC4E618338434C9925,더스트나 V,BS2022003281,PRD_B2ACFB7F8D3D424D8D60,281/414,RR,KO,POKEMON,swsh7d_ja-30,swsh7-100
CRD_B96269B83CA14C11933E,뮤 V,BS2020013016,PRD_9FB39A358D474F2A800E,016/031,RR,KO,POKEMON,NO_JP,swsh3-69
CRD_BB0C1B7398C4442C965C,카푸나비나 GX,BS2019012008,PRD_DDC3BB3CB0314EC4BEF6,008/031,RR,KO,TRAINER,sm2l_ja-22,sm2-60
CRD_BF0B13F713C54C379992,파치래곤 V,BS2022003160,PRD_B2ACFB7F8D3D424D8D60,160/414,RR,KO,POKEMON,swsh5a_ja-23,swsh7-58
CRD_BF0F5557B756404B95E3,애프룡 V,BS2022003041,PRD_B2ACFB7F8D3D424D8D60,041/414,RR,KO,POKEMON,swsh5i_ja-7,swsh5-18
CRD_57EB73076A4B471381A3,글레이시아 ex,BS2026001162,PRD_6F0F228947EF48919808,162/742,RR,KO,POKEMON,sv8a_ja-41,sv8pt5-26
CRD_C6A45AC1265148B69725,M후딘 EX,BS201707041,PRD_87A114BC5BF44CB19C97,041/171,RR,KO,POKEMON,xy_ja-41,xy10-26
CRD_C8514FE93E8D4BEBBEDE,마리의 오롱털 ex,BS2025004007,PRD_93925D420D8A4C74B0D6,007/019,RR,KO,POKEMON,NO_JP,sv10-136
CRD_CBEEC91D0B7A4E249169,나몰빼미,BS2020016200,PRD_595A32AA23664B6ABD92,200/190,S,KO,POKEMON,swsh4a_ja-200,swsh45sv-SV001
CRD_CC13B8F8C8BC49B092D7,요가램 V,BS2022003221,PRD_B2ACFB7F8D3D424D8D60,221/414,RR,KO,POKEMON,swsh7r_ja-36,swsh7-83
CRD_CC95EE0439504360B961,글레이시아 GX,SMP000000176,PRD_B4AD08889B964B48AE16,139/SM-P,SM-P,KO,POKEMON,NO_JP,smp-SM147
CRD_CCDCA7F8737A49DAA053,하우,SMP000000096,PRD_C3C1318A75C14510B12A,071/SM-P,SM-P,KO,TRAINER,smp_ja-20,sm2-144
