apparel_id,detail_url,jp_title,en_name,product_number,image_url,set,number,rarity,used_listing_count
466501,https://snkrdunk.com/apparels/466501,"Area Zero Underdepths :Monster Ball Mirror [SV8a 182/187](High Class Pack ""Terastal Festival ex"")","Area Zero Underdepths :Monster Ball Mirror [SV8a 182/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-182,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046989_T_ZERONODAIKUUDOU-of.webp,SV8A,182,,1
427241,https://snkrdunk.com/apparels/427241,"Area Zero Underdepths [SV8a 182/187](High Class Pack ""Terastal Festival ex"")","Area Zero Underdepths [SV8a 182/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-182,https://cdn.snkrdunk.com/upload_bg_removed/20241205123211-4.webp,SV8A,182,,0
427240,https://snkrdunk.com/apparels/427240,"Janine's Secret Art [SV8a 166/187](High Class Pack ""Terastal Festival ex"")","Janine's Secret Art [SV8a 166/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-166,https://cdn.snkrdunk.com/upload_bg_removed/20241205124305-8.webp,SV8A,166,,0
466478,https://snkrdunk.com/apparels/466478,"Lana’s Aid [SV8a 168/187](High Class Pack ""Terastal Festival ex"")","Lana’s Aid [SV8a 168/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-168,https://cdn.snkrdunk.com/upload_bg_removed/20241205123644-0.webp,SV8A,168,,0
427216,https://snkrdunk.com/apparels/427216,"Teal Mask Ogerpon ex RR [SV8a 020/187](High Class Pack ""Terastal Festival ex"")","Teal Mask Ogerpon ex RR [SV8a 020/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-020,https://cdn.snkrdunk.com/upload_bg_removed/20241205121644-4.webp,SV8A,020,RR,2
466330,https://snkrdunk.com/apparels/466330,"Wellspring Mask Ogerpon ex RR [SV8a 050/187](High Class Pack ""Terastal Festival ex"")","Wellspring Mask Ogerpon ex RR [SV8a 050/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-050,https://cdn.snkrdunk.com/upload_bg_removed/20241205123723-3.webp,SV8A,050,RR,3
466305,https://snkrdunk.com/apparels/466305,"Hearthflame Mask Ogerpon ex RR [SV8a 026/187](High Class Pack ""Terastal Festival ex"")","Hearthflame Mask Ogerpon ex RR [SV8a 026/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-026,https://cdn.snkrdunk.com/upload_bg_removed/20241205122457-1.webp,SV8A,026,RR,3
466376,https://snkrdunk.com/apparels/466376,"Bloodmoon Ursaluna [SV8a 085/187](High Class Pack ""Terastal Festival ex"")","Bloodmoon Ursaluna [SV8a 085/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-085,https://cdn.snkrdunk.com/upload_bg_removed/20241205124519-6.webp,SV8A,085,,4
466377,https://snkrdunk.com/apparels/466377,"Bloodmoon Ursaluna :Monster Ball Mirror [SV8a 085/187](High Class Pack ""Terastal Festival ex"")","Bloodmoon Ursaluna :Monster Ball Mirror [SV8a 085/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-085,https://cdn.snkrdunk.com/upload_bg_removed/20241206002848-0.webp,SV8A,085,,1
427231,https://snkrdunk.com/apparels/427231,"Bloodmoon Ursaluna ex RR [SV8a 134/187](High Class Pack ""Terastal Festival ex"")","Bloodmoon Ursaluna ex RR [SV8a 134/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-134,https://cdn.snkrdunk.com/upload_bg_removed/20241205125906-6.webp,SV8A,134,RR,5
466296,https://snkrdunk.com/apparels/466296,"Sinistcha :Monster Ball Mirror [SV8a 018/187](High Class Pack ""Terastal Festival ex"")","Sinistcha :Monster Ball Mirror [SV8a 018/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-018,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046863_P_YABASOCHIXYA-of.webp,SV8A,018,,0
466300,https://snkrdunk.com/apparels/466300,"Charcadet :Monster Ball Mirror [SV8a 023/187](High Class Pack ""Terastal Festival ex"")","Charcadet :Monster Ball Mirror [SV8a 023/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-023,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046865_P_KARUBOU-of.webp,SV8A,023,,0
466306,https://snkrdunk.com/apparels/466306,"Goldeen :Monster Ball Mirror [SV8a 028/187](High Class Pack ""Terastal Festival ex"")","Goldeen :Monster Ball Mirror [SV8a 028/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-028,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046868_P_TOSAKINTO-of.webp,SV8A,028,,3
466309,https://snkrdunk.com/apparels/466309,"Totodile :Monster Ball Mirror [SV8a 032/187](High Class Pack ""Terastal Festival ex"")","Totodile :Monster Ball Mirror [SV8a 032/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-032,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046871_P_WANINOKO-of.webp,SV8A,032,,0
466315,https://snkrdunk.com/apparels/466315,"Milotic :Monster Ball Mirror [SV8a 036/187](High Class Pack ""Terastal Festival ex"")","Milotic :Monster Ball Mirror [SV8a 036/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-036,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046875_P_MIROKAROSU-of.webp,SV8A,036,,0
466316,https://snkrdunk.com/apparels/466316,"Snorunt :Monster Ball Mirror [SV8a 037/187](High Class Pack ""Terastal Festival ex"")","Snorunt :Monster Ball Mirror [SV8a 037/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-037,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046876_P_YUKIWARASHI-of.webp,SV8A,037,,0
466320,https://snkrdunk.com/apparels/466320,"Wiglett :Monster Ball Mirror [SV8a 042/187](High Class Pack ""Terastal Festival ex"")","Wiglett :Monster Ball Mirror [SV8a 042/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-042,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046879_P_UMIDEIGUDA-of.webp,SV8A,042,,0
466326,https://snkrdunk.com/apparels/466326,"Palafin :Monster Ball Mirror [SV8a 045/187](High Class Pack ""Terastal Festival ex"")","Palafin :Monster Ball Mirror [SV8a 045/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-045,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046882_P_IRUKAMAN-of.webp,SV8A,045,,2
466329,https://snkrdunk.com/apparels/466329,"Chien-Pao :Monster Ball Mirror [SV8a 048/187](High Class Pack ""Terastal Festival ex"")","Chien-Pao :Monster Ball Mirror [SV8a 048/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-048,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046884_P_PAOJIAN-of.webp,SV8A,048,,0
466335,https://snkrdunk.com/apparels/466335,"Iron Thorns :Monster Ball Mirror [SV8a 055/187](High Class Pack ""Terastal Festival ex"")","Iron Thorns :Monster Ball Mirror [SV8a 055/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-055,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046887_P_TETSUNOIBARA-of.webp,SV8A,055,,2
466343,https://snkrdunk.com/apparels/466343,"Xatu :Monster Ball Mirror [SV8a 061/187](High Class Pack ""Terastal Festival ex"")","Xatu :Monster Ball Mirror [SV8a 061/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-061,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046892_P_NEITEIO-of.webp,SV8A,061,,1
466348,https://snkrdunk.com/apparels/466348,"Dusclops :Monster Ball Mirror [SV8a 065/187](High Class Pack ""Terastal Festival ex"")","Dusclops :Monster Ball Mirror [SV8a 065/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-065,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046895_P_SAMAYORU-of.webp,SV8A,065,,0
466351,https://snkrdunk.com/apparels/466351,"Swirlix :Monster Ball Mirror [SV8a 067/187](High Class Pack ""Terastal Festival ex"")","Swirlix :Monster Ball Mirror [SV8a 067/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-067,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046897_P_PEROPPAFU-of.webp,SV8A,067,,1
466361,https://snkrdunk.com/apparels/466361,"Munkidori :Monster Ball Mirror [SV8a 075/187](High Class Pack ""Terastal Festival ex"")","Munkidori :Monster Ball Mirror [SV8a 075/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-075,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046903_P_MASHIMASHIRA-of.webp,SV8A,075,,0
466369,https://snkrdunk.com/apparels/466369,"Groudon :Monster Ball Mirror [SV8a 080/187](High Class Pack ""Terastal Festival ex"")","Groudon :Monster Ball Mirror [SV8a 080/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-080,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046907_P_GURADON-of.webp,SV8A,080,,5
466375,https://snkrdunk.com/apparels/466375,"Hawlucha :Monster Ball Mirror [SV8a 084/187](High Class Pack ""Terastal Festival ex"")","Hawlucha :Monster Ball Mirror [SV8a 084/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-084,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046911_P_RUCHIXYABURU-of.webp,SV8A,084,,1
466381,https://snkrdunk.com/apparels/466381,"Slither Wing :Monster Ball Mirror [SV8a 087/187](High Class Pack ""Terastal Festival ex"")","Slither Wing :Monster Ball Mirror [SV8a 087/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-087,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046914_P_CHIWOHAUHANE-of.webp,SV8A,087,,1
466384,https://snkrdunk.com/apparels/466384,"Ting-Lu :Monster Ball Mirror [SV8a 089/187](High Class Pack ""Terastal Festival ex"")","Ting-Lu :Monster Ball Mirror [SV8a 089/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-089,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046915_P_DEINRU-of.webp,SV8A,089,,0
466392,https://snkrdunk.com/apparels/466392,"Garbodor :Monster Ball Mirror [SV8a 095/187](High Class Pack ""Terastal Festival ex"")","Garbodor :Monster Ball Mirror [SV8a 095/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-095,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046919_P_DASUTODASU-of.webp,SV8A,095,,2
466409,https://snkrdunk.com/apparels/466409,"Honedge :Monster Ball Mirror [SV8a 109/187](High Class Pack ""Terastal Festival ex"")","Honedge :Monster Ball Mirror [SV8a 109/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-109,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046928_P_HITOTSUKI-of.webp,SV8A,109,,1
466415,https://snkrdunk.com/apparels/466415,"Archaludon :Monster Ball Mirror [SV8a 113/187](High Class Pack ""Terastal Festival ex"")","Archaludon :Monster Ball Mirror [SV8a 113/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-113,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046932_P_BURIJIXYURASU-of.webp,SV8A,113,,1
466419,https://snkrdunk.com/apparels/466419,"Revavroom :Monster Ball Mirror [SV8a 115/187](High Class Pack ""Terastal Festival ex"")","Revavroom :Monster Ball Mirror [SV8a 115/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-115,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046934_P_BUROROROMU-of.webp,SV8A,115,,3
466423,https://snkrdunk.com/apparels/466423,"Drakloak :Monster Ball Mirror [SV8a 119/187](High Class Pack ""Terastal Festival ex"")","Drakloak :Monster Ball Mirror [SV8a 119/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-119,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046937_P_DORONCHI-of.webp,SV8A,119,,1
466426,https://snkrdunk.com/apparels/466426,"Miraidon :Monster Ball Mirror [SV8a 123/187](High Class Pack ""Terastal Festival ex"")","Miraidon :Monster Ball Mirror [SV8a 123/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-123,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046940_P_MIRAIDON-of.webp,SV8A,123,,1
466428,https://snkrdunk.com/apparels/466428,"Hoothoot :Monster Ball Mirror [SV8a 127/187](High Class Pack ""Terastal Festival ex"")","Hoothoot :Monster Ball Mirror [SV8a 127/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-127,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046942_P_HOHO-of.webp,SV8A,127,,0
466431,https://snkrdunk.com/apparels/466431,"Dunsparce :Monster Ball Mirror [SV8a 129/187](High Class Pack ""Terastal Festival ex"")","Dunsparce :Monster Ball Mirror [SV8a 129/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-129,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046944_P_NOKOTCHI-of.webp,SV8A,129,,2
466436,https://snkrdunk.com/apparels/466436,"Regigigas :Monster Ball Mirror [SV8a 132/187](High Class Pack ""Terastal Festival ex"")","Regigigas :Monster Ball Mirror [SV8a 132/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-132,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046947_P_REJIGIGASU-of.webp,SV8A,132,,0
466439,https://snkrdunk.com/apparels/466439,"Iron Jugulis :Monster Ball Mirror [SV8a 135/187](High Class Pack ""Terastal Festival ex"")","Iron Jugulis :Monster Ball Mirror [SV8a 135/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-135,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046949_P_TETSUNOKOUBE-of.webp,SV8A,135,,0
466449,https://snkrdunk.com/apparels/466449,"Techno Radar :Monster Ball Mirror [SV8a 144/187](High Class Pack ""Terastal Festival ex"")","Techno Radar :Monster Ball Mirror [SV8a 144/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-144,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046956_T_TEKUNOREDA-of.webp,SV8A,144,,2
466462,https://snkrdunk.com/apparels/466462,"Haban Berry :Monster Ball Mirror [SV8a 156/187](High Class Pack ""Terastal Festival ex"")","Haban Berry :Monster Ball Mirror [SV8a 156/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-156,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046964_T_HABANNOMI-of.webp,SV8A,156,,0
466466,https://snkrdunk.com/apparels/466466,"Future Booster Energy Capsule :Monster Ball Mirror [SV8a 158/187](High Class Pack ""Terastal Festival ex"")","Future Booster Energy Capsule :Monster Ball Mirror [SV8a 158/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-158,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046966_T_BUSUTOENAJIMIRAI-of.webp,SV8A,158,,1
466471,https://snkrdunk.com/apparels/466471,"Aoki's skill :Monster Ball Mirror [SV8a 162/187](High Class Pack ""Terastal Festival ex"")","Aoki's skill :Monster Ball Mirror [SV8a 162/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-162,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046969_T_AOKINOTEGIWA-of.webp,SV8A,162,,1
466472,https://snkrdunk.com/apparels/466472,"Crispin :Monster Ball Mirror [SV8a 163/187](High Class Pack ""Terastal Festival ex"")","Crispin :Monster Ball Mirror [SV8a 163/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-163,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046970_T_AKAMATSU-of.webp,SV8A,163,,2
466477,https://snkrdunk.com/apparels/466477,"Professor Sada's Vitality :Monster Ball Mirror [SV8a 167/187](High Class Pack ""Terastal Festival ex"")","Professor Sada's Vitality :Monster Ball Mirror [SV8a 167/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-167,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046974_T_ORIMUHAKASENOKIHAKU-of.webp,SV8A,167,,1
466498,https://snkrdunk.com/apparels/466498,"Mela :Monster Ball Mirror [SV8a 179/187](High Class Pack ""Terastal Festival ex"")","Mela :Monster Ball Mirror [SV8a 179/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-179,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046986_T_MEROKO-of.webp,SV8A,179,,1
466502,https://snkrdunk.com/apparels/466502,"Moonlit Hill :Monster Ball Mirror [SV8a 183/187](High Class Pack ""Terastal Festival ex"")","Moonlit Hill :Monster Ball Mirror [SV8a 183/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-183,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046990_T_TSUKIAKARINOOKA-of.webp,SV8A,183,,3
466504,https://snkrdunk.com/apparels/466504,"Jet Energy :Monster Ball Mirror [SV8a 185/187](High Class Pack ""Terastal Festival ex"")","Jet Energy :Monster Ball Mirror [SV8a 185/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-185,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-046991_E_JIETTOENERUGI-of.webp,SV8A,185,,1
441999,https://snkrdunk.com/apparels/441999,"Budew [SV8a 001/187](High Class Pack ""Terastal Festival ex"")","Budew [SV8a 001/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-001,https://cdn.snkrdunk.com/upload_bg_removed/20241205121202-0.webp,SV8A,001,,0
434882,https://snkrdunk.com/apparels/434882,"Leafeon [SV8a 002/187](High Class Pack ""Terastal Festival ex"")","Leafeon [SV8a 002/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-002,https://cdn.snkrdunk.com/upload_bg_removed/20241205121247-1.webp,SV8A,002,,2
466273,https://snkrdunk.com/apparels/466273,"Cottonee [SV8a 004/187](High Class Pack ""Terastal Festival ex"")","Cottonee [SV8a 004/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-004,https://cdn.snkrdunk.com/upload_bg_removed/20241205121247-2.webp,SV8A,004,,0
466275,https://snkrdunk.com/apparels/466275,"Whimsicott [SV8a 005/187](High Class Pack ""Terastal Festival ex"")","Whimsicott [SV8a 005/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-005,https://cdn.snkrdunk.com/upload_bg_removed/20241205121247-3.webp,SV8A,005,,2
446766,https://snkrdunk.com/apparels/446766,"Grookey [SV8a 006/187](High Class Pack ""Terastal Festival ex"")","Grookey [SV8a 006/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-006,https://cdn.snkrdunk.com/upload_bg_removed/20241205121354-0.webp,SV8A,006,,0
446767,https://snkrdunk.com/apparels/446767,"Thwackey [SV8a 007/187](High Class Pack ""Terastal Festival ex"")","Thwackey [SV8a 007/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-007,https://cdn.snkrdunk.com/upload_bg_removed/20241205121354-1.webp,SV8A,007,,0
466279,https://snkrdunk.com/apparels/466279,"Applin [SV8a 008/187](High Class Pack ""Terastal Festival ex"")","Applin [SV8a 008/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-008,https://cdn.snkrdunk.com/upload_bg_removed/20241205121354-2.webp,SV8A,008,,0
446768,https://snkrdunk.com/apparels/446768,"Dipplin [SV8a 009/187](High Class Pack ""Terastal Festival ex"")","Dipplin [SV8a 009/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-009,https://cdn.snkrdunk.com/upload_bg_removed/20241205121355-3.webp,SV8A,009,,0
466282,https://snkrdunk.com/apparels/466282,"Hydrapple ex RR [SV8a 010/187](High Class Pack ""Terastal Festival ex"")","Hydrapple ex RR [SV8a 010/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-010,https://cdn.snkrdunk.com/upload_bg_removed/20241205121355-4.webp,SV8A,010,RR,4
466283,https://snkrdunk.com/apparels/466283,"Bramblin [SV8a 011/187](High Class Pack ""Terastal Festival ex"")","Bramblin [SV8a 011/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-011,https://cdn.snkrdunk.com/upload_bg_removed/20241205121503-3.webp,SV8A,011,,0
466285,https://snkrdunk.com/apparels/466285,"Brambleghast [SV8a 012/187](High Class Pack ""Terastal Festival ex"")","Brambleghast [SV8a 012/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-012,https://cdn.snkrdunk.com/upload_bg_removed/20241205121503-1.webp,SV8A,012,,0
466287,https://snkrdunk.com/apparels/466287,"Rellor [SV8a 013/187](High Class Pack ""Terastal Festival ex"")","Rellor [SV8a 013/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-013,https://cdn.snkrdunk.com/upload_bg_removed/20241205121503-2.webp,SV8A,013,,0
466289,https://snkrdunk.com/apparels/466289,"Rabsca [SV8a 014/187](High Class Pack ""Terastal Festival ex"")","Rabsca [SV8a 014/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-014,https://cdn.snkrdunk.com/upload_bg_removed/20241205121502-0.webp,SV8A,014,,0
466291,https://snkrdunk.com/apparels/466291,"Wo-Chien [SV8a 015/187](High Class Pack ""Terastal Festival ex"")","Wo-Chien [SV8a 015/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-015,https://cdn.snkrdunk.com/upload_bg_removed/20241205121504-4.webp,SV8A,015,,2
427215,https://snkrdunk.com/apparels/427215,"Iron Leaves ex RR [SV8a 016/187](High Class Pack ""Terastal Festival ex"")","Iron Leaves ex RR [SV8a 016/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-016,https://cdn.snkrdunk.com/upload_bg_removed/20241205121643-0.webp,SV8A,016,RR,7
466293,https://snkrdunk.com/apparels/466293,"Poltchageist [SV8a 017/187](High Class Pack ""Terastal Festival ex"")","Poltchageist [SV8a 017/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-017,https://cdn.snkrdunk.com/upload_bg_removed/20241205121643-1.webp,SV8A,017,,1
466295,https://snkrdunk.com/apparels/466295,"Sinistcha [SV8a 018/187](High Class Pack ""Terastal Festival ex"")","Sinistcha [SV8a 018/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-018,https://cdn.snkrdunk.com/upload_bg_removed/20241205121644-2.webp,SV8A,018,,2
466297,https://snkrdunk.com/apparels/466297,"Sinistcha ex RR [SV8a 019/187](High Class Pack ""Terastal Festival ex"")","Sinistcha ex RR [SV8a 019/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-019,https://cdn.snkrdunk.com/upload_bg_removed/20241205121644-3.webp,SV8A,019,RR,8
434884,https://snkrdunk.com/apparels/434884,"Flareon [SV8a 021/187](High Class Pack ""Terastal Festival ex"")","Flareon [SV8a 021/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-021,https://cdn.snkrdunk.com/upload_bg_removed/20241205122304-0.webp,SV8A,021,,8
427217,https://snkrdunk.com/apparels/427217,"Flareon ex RR [SV8a 022/187](High Class Pack ""Terastal Festival ex"")","Flareon ex RR [SV8a 022/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-022,https://cdn.snkrdunk.com/upload_bg_removed/20241205122304-1.webp,SV8A,022,RR,17
466299,https://snkrdunk.com/apparels/466299,"Charcadet [SV8a 023/187](High Class Pack ""Terastal Festival ex"")","Charcadet [SV8a 023/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-023,https://cdn.snkrdunk.com/upload_bg_removed/20241205122304-2.webp,SV8A,023,,0
466301,https://snkrdunk.com/apparels/466301,"Iron Moth [SV8a 024/187](High Class Pack ""Terastal Festival ex"")","Iron Moth [SV8a 024/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-024,https://cdn.snkrdunk.com/upload_bg_removed/20241205122305-3.webp,SV8A,024,,1
466303,https://snkrdunk.com/apparels/466303,"Chi-Yu [SV8a 025/187](High Class Pack ""Terastal Festival ex"")","Chi-Yu [SV8a 025/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-025,https://cdn.snkrdunk.com/upload_bg_removed/20241205122457-0.webp,SV8A,025,,2
450710,https://snkrdunk.com/apparels/450710,"Gouging Fire ex RR [SV8a 027/187](High Class Pack ""Terastal Festival ex"")","Gouging Fire ex RR [SV8a 027/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-027,https://cdn.snkrdunk.com/upload_bg_removed/20241205122457-2.webp,SV8A,027,RR,6
446769,https://snkrdunk.com/apparels/446769,"Goldeen [SV8a 028/187](High Class Pack ""Terastal Festival ex"")","Goldeen [SV8a 028/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-028,https://cdn.snkrdunk.com/upload_bg_removed/20241205122457-3.webp,SV8A,028,,0
446804,https://snkrdunk.com/apparels/446804,"Seaking [SV8a 029/187](High Class Pack ""Terastal Festival ex"")","Seaking [SV8a 029/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-029,https://cdn.snkrdunk.com/upload_bg_removed/20241205122458-4.webp,SV8A,029,,0
471670,https://snkrdunk.com/apparels/471670,"Amarys SR [SV8a 194/187](High Class Pack ""Terastal Festival ex"")","Amarys SR [SV8a 194/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-194,https://cdn.snkrdunk.com/upload_bg_removed/20241205123059-2.webp,SV8A,194,SR,6
448440,https://snkrdunk.com/apparels/448440,"Totodile [SV8a 032/187](High Class Pack ""Terastal Festival ex"")","Totodile [SV8a 032/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-032,https://cdn.snkrdunk.com/upload_bg_removed/20241205123111-2.webp,SV8A,032,,0
434908,https://snkrdunk.com/apparels/434908,"Mist Energy [SV8a 186/187](High Class Pack ""Terastal Festival ex"")","Mist Energy [SV8a 186/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-186,https://cdn.snkrdunk.com/upload_bg_removed/20241205123213-8.webp,SV8A,186,,0
448441,https://snkrdunk.com/apparels/448441,"Croconaw [SV8a 033/187](High Class Pack ""Terastal Festival ex"")","Croconaw [SV8a 033/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-033,https://cdn.snkrdunk.com/upload_bg_removed/20241205123112-3.webp,SV8A,033,,0
466503,https://snkrdunk.com/apparels/466503,"Jet Energy [SV8a 185/187](High Class Pack ""Terastal Festival ex"")","Jet Energy [SV8a 185/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-185,https://cdn.snkrdunk.com/upload_bg_removed/20241205123212-7.webp,SV8A,185,,0
448442,https://snkrdunk.com/apparels/448442,"Feraligatr [SV8a 034/187](High Class Pack ""Terastal Festival ex"")","Feraligatr [SV8a 034/187](High Class Pack ""Terastal Festival ex"")",pkmn-tcg-SV8a-034,https://cdn.snkrdunk.com/upload_bg_removed/20241205123112-4.webp,SV8A,034,,1
