card_id,name,rarity,num,jp_ref,en_ref,selected_source,ko_current,selected_raw_krw,coef_current,en_raw,jp_raw,snk_raw,snk_n,jp_p10,jp_p9,snk_p10,snk_p9,scry_ladder,snk_ladder,pricing_mode,jp_coef,jp_coef_scope,ko_via_jp,ko_via_snk,mult_jp,mult_snk,selection_bug_raw,underpriced_by_jp,underpriced_by_snk,coef_missing,actionable,category
CRD_261019703FC444A39023,흉내내기 아가씨,HR,086/067,swsh7d_ja-86,swsh7-222,EN,2457,6868,0.357800,6836,13813,0,0,33418,0,0,0,PSA10 > RAW,,COEF,0.432255,RARITY,5971,,2.4,,True,True,False,False,True,UNDERPRICED
CRD_262F67E35B964E6B9C67,야도킹 ex,SR,086/071,sv2p_ja-86,sv2-238,JP,2050,5209,0.393600,10644,5209,12796,2,73198,0,95000,0,PSA10 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,2024,4973,1.0,2.4,False,False,True,False,True,UNDERPRICED
CRD_3AF8CE5102AA47F5A68E,리자몽 ex,SAR,134/108,sv3_ja-134,sv3-223,JP,77805,233437,0.333300,185545,233437,489250,24,829453,315962,792614,403750,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.376892,RARITY,87981,184394,1.1,2.4,False,True,True,False,True,UNDERPRICED
CRD_6FC66FFBF4F043FF9348,난천의 한카리아스 ex,SR,080/063,sv9a_ja-80,sv10-215,JP,3072,7805,0.393600,8672,7805,19000,2,77807,17024,77738,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,3033,7384,1.0,2.4,False,False,True,False,True,UNDERPRICED
CRD_7269FACD98284466BD3F,부스터 V,SR,072/069,swsh6a_ja-72,swsh7-169,JP,6265,15918,0.393600,30192,15918,39425,4,81987,34709,109250,30400,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,6186,15322,1.0,2.4,False,False,True,False,True,UNDERPRICED
CRD_7BB12D81EF244F06890A,푸호꼬,AR,085/083,m4_ja-85,NO_EN,JP,2587,5501,0.470300,0,5501,11400,11,40916,30130,0,0,PSA10 > PSA9 > RAW,RAW,COEF,0.535789,RARITY,2947,6108,1.1,2.4,False,True,True,False,True,UNDERPRICED
CRD_9A786ECB0C1441ADB6E9,야부엉,AR,114/102,sv7_ja-114,svp-141,EN,2135,6207,0.343900,6179,2735,9500,2,57464,19252,64600,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.535789,RARITY,1465,5090,0.7,2.4,False,False,True,False,True,UNDERPRICED
CRD_C452FDCBD46A43E587EC,가라르 가로막구리,AR,209/193,m2a_ja-209,me2pt5-245,EN,2140,6223,0.343900,6194,2259,9500,1,56051,26581,64125,28310,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.535789,RARITY,1210,5090,0.6,2.4,False,False,True,False,True,UNDERPRICED
CRD_C512FB10DEBE4D3A9245,솔가레오 GX,RR,040/060,sm1s_ja-40,sm1-89,JP,2253,5593,0.402800,4129,5593,23750,1,48061,0,0,0,PSA10 > RAW,RAW,COEF,0.228936,RARITY,1280,5437,0.6,2.4,False,False,True,False,True,UNDERPRICED
CRD_CCEB4346B9854D20B752,볼트로스,AR,120/086,sv11b_ja-120,svp-209,JP,2132,4533,0.470300,3319,4533,9500,1,65623,17762,66709,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.535789,RARITY,2429,5090,1.1,2.4,False,True,True,False,True,UNDERPRICED
CRD_D3A35E24EA494A63BB44,비트,SR,068/060,swsh1w_ja-68,swsh1-199,EN,4962,5547,0.894500,5521,30714,0,0,33019,115236,0,0,PSA9 > PSA10 > RAW,,COEF,0.388629,RARITY,11936,,2.4,,True,True,False,False,True,UNDERPRICED
CRD_F878464C76304FFF8660,핫삼 ex,SR,089/071,sv5m_ja-89,sv5-195,JP,1560,3964,0.393600,5720,3964,9500,1,46217,12276,0,0,PSA10 > PSA9 > RAW,RAW,COEF,0.388629,RARITY,1541,3692,1.0,2.4,False,False,True,False,True,UNDERPRICED
CRD_0902F4E6CC9047A98559,피카츄,PR,,svp_ja-218,svp-88,JP,4326,50596,0.085500,43989,50596,116375,58,345385,119692,333678,77900,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.085544,RARITY,4328,9955,1.0,2.3,False,True,True,False,True,UNDERPRICED
CRD_11D6E395867B46F49FE8,루기아 VSTAR,HR,118/098,swsh12_ja-118,swsh12-202,JP,14095,32604,0.432300,64548,32604,75288,12,203522,55190,218310,71202,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.432255,RARITY,14093,32544,1.0,2.3,False,False,True,False,True,UNDERPRICED
CRD_1752B1022AD74CC0AF24,모미,SR,080/070,swsh5r_ja-81,swsh5-159,EN,11174,12492,0.894500,12434,66192,0,0,79482,36276,132990,56050,PSA10 > RAW > PSA9,PSA10 > PSA9,COEF,0.388629,RARITY,25724,,2.3,,True,True,False,False,True,UNDERPRICED
CRD_29464E6CFC1448969B4A,무청,SR,113/098,swsh12_ja-113,swsh12-189,JP,3853,13936,0.276500,10186,13936,22325,2,67375,38274,113411,34646,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,5416,8676,1.4,2.3,False,True,True,False,True,UNDERPRICED
CRD_60994F0DC5F242CA928F,릴리에의 삐삐 ex,SR,115/100,sv9_ja-115,sv9-173,JP,4856,12338,0.393600,13917,12338,28310,12,71738,21280,99152,36100,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,4795,11002,1.0,2.3,False,False,True,False,True,UNDERPRICED
CRD_79249DEC98634364B4D5,시유,SR,122/101,sv6_ja-123,sv6-204,JP,4566,11600,0.393600,10767,11600,26885,4,63795,18407,99266,24690,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,4508,10448,1.0,2.3,False,False,True,False,True,UNDERPRICED
CRD_874BB3258CA94959BBC0,갸라도스 GX,RR,008/050,sm4a_ja-8,sm4-18,EN,7507,39887,0.188200,39388,12445,76000,2,165510,73567,237405,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.228936,RARITY,2849,17399,0.4,2.3,False,False,True,False,True,UNDERPRICED
CRD_94D776CD680F432CBF1B,루기아 V,SR,109/098,swsh12_ja-109,swsh12-185,JP,7118,18084,0.393600,26351,18084,41790,12,162928,30714,237405,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,7028,16241,1.0,2.3,False,False,True,False,True,UNDERPRICED
CRD_96D90414AA724083A05A,테사,SAR,138/108,sv3_ja-137,sv3-226,JP,3201,9603,0.333300,4970,9603,19570,3,28886,15964,94990,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.376892,RARITY,3619,7376,1.1,2.3,False,True,True,False,True,UNDERPRICED
CRD_B8B69E5A34C042F2928346295A367A70,메가리자몽X ex,MUR,116/080,m2_ja-116,me2-130,JP,483749,995163,0.486100,546050,995163,2294250,52,4572334,589532,5114316,1745625,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,0.487134,RARITY,484778,1117607,1.0,2.3,False,True,True,False,True,UNDERPRICED
CRD_C41854F7D20E8756104AAA3F9F81E8EA,요코하마 피카츄 (283),PR,283/SM-P,smp_ja-283,,PROMO_DIRECT,367864,367864,,0,367864,855000,3,1988543,773372,1710000,592800,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,RAW_DIRECT,,PROMO,367864,855000,1.0,2.3,False,False,True,False,True,UNDERPRICED
CRD_D333E4DB73424513B205,쥬피썬더 GX,RR,013/038,NO_JP,smp-SM173,EN,2762,14673,0.188200,14605,0,28310,1,0,0,124925,38000,,PSA10 > PSA9 > RAW,COEF,0.228936,RARITY,,6481,,2.3,False,False,True,False,True,UNDERPRICED
CRD_DC7B1F9CDDF44E588CD0,미라이돈 ex,SR,094/078,sv1v_ja-94,sv1-227,JP,1633,4149,0.393600,5062,4148,9500,1,50473,19944,66500,42750,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,1612,3692,1.0,2.3,False,False,True,False,True,UNDERPRICED
CRD_E81BE663681D40F082FC,피카츄,PR,S-P 183,swshp_ja-323,swsh12pt5-160,EN,26405,82232,0.321100,82232,646000,712500,34,1171074,523202,1127080,568100,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,0.085544,RARITY,55261,60950,2.1,2.3,True,True,True,False,True,UNDERPRICED
CRD_EC410684A6FD4E888271,뮤츠 V,SR,074/071,swsh10b_ja-74,pgo-72,JP,42170,107139,0.393600,99933,107139,247000,29,402435,116312,485754,156275,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,41637,95991,1.0,2.3,False,False,True,False,True,UNDERPRICED
CRD_EF3512D636064758A7B4,메가개굴닌자 ex,RR,022/083,m4_ja-22,NO_EN,JP,996,2474,0.402800,0,2474,9975,10,79175,0,0,0,PSA10 > RAW,RAW,COEF,0.228936,RARITY,566,2284,0.6,2.3,False,False,True,False,True,UNDERPRICED
CRD_147D2B78F8B043E3BB91,루기아 V,SR,110/098,swsh12_ja-110,swsh12-186,JP,287254,729813,0.393600,820035,729813,1662500,10,2150918,688574,1966500,1054500,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,283626,646096,1.0,2.2,False,False,True,False,True,UNDERPRICED
CRD_1550F9965A5248E99C97,리자몽 ex,RR,006/021,NO_JP,svp-196,EN,1507,8005,0.188200,7968,0,14250,3,0,0,95000,0,,PSA10 > RAW,COEF,0.228936,RARITY,,3262,,2.2,False,False,True,False,True,UNDERPRICED
CRD_1D26125A944B41DFAE0A,스쿨걸,SR,078/067,swsh7d_ja-78,swsh8-262,EN,3037,3396,0.894500,3380,9219,16910,1,69203,18653,104500,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,3583,6572,1.2,2.2,True,True,True,False,True,UNDERPRICED
CRD_26CD880191FC48B2BE27,벨의 진심,SR,090/071,sv5m_ja-92,sv5-197,JP,1693,4302,0.393600,4359,4302,9500,2,64824,23308,121362,36100,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,1672,3692,1.0,2.2,False,False,True,False,True,UNDERPRICED
CRD_2F1F77D90BA84F3E8C7D,피카츄,PR,S-P 75,swshp_ja-124,swshp-SWSH153,JP,5087,59493,0.085500,71712,59493,131100,28,471454,136363,394240,128250,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.085544,RARITY,5089,11215,1.0,2.2,False,True,True,False,True,UNDERPRICED
CRD_3C1390FC1DF04130BF02,민화의 초대,SR,197/165,sv2a_ja-196,sv3pt5-196,JP,6344,16118,0.393600,15080,16118,36100,22,105894,34217,176700,41800,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,6264,14030,1.0,2.2,False,False,True,False,True,UNDERPRICED
CRD_44A4617C7F3347A2B08A,피카츄 V,RR,045/184,swsh8b_ja-45,swsh4-43,JP,996,2474,0.402800,4099,2474,9738,18,108337,33956,131100,35616,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.228936,RARITY,566,2229,0.6,2.2,False,False,True,False,True,UNDERPRICED
CRD_45D3A4AB841C4BAAA951,두랄루돈 VMAX,UR,285/184,swsh8b_ja-285,swsh12tg-TG30,JP,2769,6346,0.436400,6393,6346,12350,2,52179,10755,76000,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.491811,RARITY,3121,6074,1.1,2.2,False,True,True,False,True,UNDERPRICED
CRD_5E8B9D8B826549B5BE0E,글레이시아 GX,RR,027/150,sm8b_ja-27,sm5-39,EN,2611,13874,0.188200,13810,5915,24700,1,72537,35047,90250,47500,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.228936,RARITY,1354,5655,0.5,2.2,False,False,True,False,True,UNDERPRICED
CRD_6254B969E7A7449094FA,흉내내기 아가씨,SR,079/067,swsh7d_ja-79,swsh7-200,EN,3532,3949,0.894500,3930,19682,14250,1,73014,32066,70186,33250,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,7649,5538,2.2,1.6,True,True,True,False,True,UNDERPRICED
CRD_80B334F26A674D66A45F,메가이어롭 ex,SR,100/080,m2_ja-100,me2-115,JP,1705,4333,0.393600,4298,4333,9500,1,56281,26028,71240,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,1684,3692,1.0,2.2,False,False,True,False,True,UNDERPRICED
CRD_85DA754292A84C40923E,지우개굴닌자 EX,PR,,xyp_ja-218,xyp-XY133,JP,13137,153648,0.085500,159594,153648,332310,1,1223161,486158,1501000,369958,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.085544,RARITY,13144,28427,1.0,2.2,False,True,True,False,True,UNDERPRICED
CRD_99651D6378CB49808433,비주기의 카리스마,SR,198/165,sv2a_ja-197,sv3pt5-197,JP,1699,4318,0.393600,7769,4318,9500,4,93848,35785,125846,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,1678,3692,1.0,2.2,False,False,True,False,True,UNDERPRICED
CRD_AF50D7F7BF224CA6B856,신오의 동료들,SR,247/172,swsh12a_ja-247,swsh12pt5-149,JP,3114,11262,0.276500,13997,11262,17575,8,60153,7145,107340,37810,PSA10 > RAW > PSA9,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,4377,6830,1.4,2.2,False,True,True,False,True,UNDERPRICED
CRD_CDEC77ACD877490BB161,라티아스 ex,SR,078/064,sv7a_ja-78,sv8-220,JP,3320,8435,0.393600,10813,8435,19000,1,74442,41270,122550,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,3278,7384,1.0,2.2,False,False,True,False,True,UNDERPRICED
CRD_CF565FADAC9C45388046,뮤 ex,RR,076/190,sv4a_ja-76,sv3pt5-151,EN,2082,11063,0.188200,11011,2950,19589,7,102483,31467,141075,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.228936,RARITY,675,4485,0.3,2.2,False,False,True,False,True,UNDERPRICED
CRD_D7B9B3BCB4264919B5BC,투희,SR,166/086,sv11w_ja-166,rsv10pt5-164,JP,4965,12615,0.393600,21004,12615,28016,10,68158,20051,109250,27930,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,4903,10888,1.0,2.2,False,False,True,False,True,UNDERPRICED
CRD_D97F8DEBE01544ABAA7E,코라이돈 ex,SAR,103/078,sv1s_ja-103,sv1-247,JP,17688,53070,0.333300,38627,53070,104500,5,145858,36368,218490,47500,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,0.376892,RARITY,20002,39385,1.1,2.2,False,True,True,False,True,UNDERPRICED
CRD_EF91E183AFB348229113,성화,SR,084/071,swsh10a_ja-86,swsh11-189,JP,2953,10679,0.276500,6010,10679,16625,1,62120,27964,94050,34675,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,4150,6461,1.4,2.2,False,True,True,False,True,UNDERPRICED
CRD_00A1C8B22B694905AABF,개굴닌자 V,RR,014/053,NO_JP,swsh8-73,EN,1038,5516,0.188200,5490,0,9500,1,0,0,91818,0,,PSA10 > RAW,COEF,0.228936,RARITY,,2175,,2.1,False,False,True,False,True,UNDERPRICED
CRD_24141283AF4D42638547,볼가이,SR,195/190,swsh4a_ja-196,swsh45-65,JP,1721,6223,0.276500,6714,6223,9500,1,50550,10310,77425,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,2418,3692,1.4,2.1,False,True,True,False,True,UNDERPRICED
CRD_3E9E5C6840D049589B84,모란,SR,097/078,sv1s_ja-100,sv1-239,JP,2957,7513,0.393600,6821,7513,16150,1,75718,17162,79800,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,2920,6276,1.0,2.1,False,False,True,False,True,UNDERPRICED
CRD_439C86F598EA473882CC,솔록,AR,189/172,swsh12a_ja-189,swsh12pt5gg-GG15,JP,2421,5147,0.470300,9039,5147,9500,1,46033,22002,62700,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.535789,RARITY,2758,5090,1.1,2.1,False,True,True,False,True,UNDERPRICED
CRD_4A6AB07D1EE64032B862,로켓단의 뮤츠 ex,UR,130/098,sv10_ja-130,sv10-240,JP,28249,64732,0.436400,113715,64732,121125,35,236725,92250,306366,90250,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.491811,RARITY,31836,59571,1.1,2.1,False,True,True,False,True,UNDERPRICED
CRD_4E744A43E495413AAC15,님피아 VMAX,HR,093/069,swsh6a_ja-93,swsh7-212,JP,398532,921888,0.432300,598459,921888,1900000,3,2224700,811830,2170750,1311000,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,0.432255,RARITY,398491,821284,1.0,2.1,False,False,True,False,True,UNDERPRICED
CRD_4F6B88682F194C539477,메가입치트 ex,SR,080/063,m1l_ja-80,me1-162,JP,1772,4502,0.393600,4359,4502,9500,1,44619,26289,67212,21850,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,1750,3692,1.0,2.1,False,False,True,False,True,UNDERPRICED
CRD_53601313F5F840D7BE86,네모,SAR,351/190,sv4a_ja-351,sv4pt5-238,JP,2561,7682,0.333300,10751,7682,14250,4,59385,24092,103930,38000,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.376892,RARITY,2895,5371,1.1,2.1,False,True,True,False,True,UNDERPRICED
CRD_5592B918549340D29D73,크로뱃,AR,091/083,m4_ja-91,NO_EN,JP,2457,5224,0.470300,0,5224,9500,4,111395,0,0,0,PSA10 > RAW,RAW,COEF,0.535789,RARITY,2799,5090,1.1,2.1,False,True,True,False,True,UNDERPRICED
CRD_7C055CB02C3D4C798554,흉내내기 피카츄,PR,407/SM-P,smp_ja-407,,PROMO_DIRECT,343833,343833,,0,343833,705366,9,1684750,532360,1435288,459752,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,RAW_DIRECT,,PROMO,343833,705366,1.0,2.1,False,False,True,False,True,UNDERPRICED
CRD_80762657E1724F278624,아세로라의 예감,SR,269/184,swsh8b_ja-255,swsh9tg-TG24,EN,11545,12906,0.894500,12906,42745,61275,9,167860,43344,161500,56050,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,16612,23813,1.4,2.1,True,True,True,False,True,UNDERPRICED
CRD_8130AF03F0B74BF88F4B,제크로무 ex,SR,161/086,sv11b_ja-161,zsv10pt5-158,JP,2528,6422,0.393600,7219,6422,13652,4,74642,26182,103075,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,2496,5306,1.0,2.1,False,False,True,False,True,UNDERPRICED
CRD_89F2A38B167C4010B9FF,망나뇽 V,SR,073/067,swsh7r_ja-73,swsh7-191,JP,12851,32650,0.393600,57449,32650,69340,4,182856,34571,289750,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,12689,26948,1.0,2.1,False,False,True,False,True,UNDERPRICED
CRD_8E26CAF93B2D45FE870C,무한다이노 V,SR,106/100,swsh3_ja-106,swshp-SWSH044,EN,2846,4825,0.590000,4802,15119,0,0,19882,0,0,0,PSA10 > RAW,,COEF,0.388629,RARITY,5876,,2.1,,True,True,False,False,True,UNDERPRICED
CRD_93DF43C333324F0FB26C,기라티나 V,SR,111/100,swsh11_ja-111,swsh11-186,JP,408212,1037124,0.393600,1330914,1037124,2200827,6,3332502,1663378,3154000,1994990,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,403056,855305,1.0,2.1,False,False,True,False,True,UNDERPRICED
CRD_A313B53B087D4A94B80A,쥬피썬더 V,RR,130/414,swsh6a_ja-30,swshp-SWSH151,EN,1024,5439,0.188200,5414,1982,9500,1,73935,33956,80750,38000,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.228936,RARITY,454,2175,0.4,2.1,False,False,True,False,True,UNDERPRICED
CRD_BA10F03AB84145BBB276,메가메가니움 ex,RR,761/742,NO_JP,me2pt5-272,EN,28370,150744,0.188200,150744,0,264414,24,0,0,603012,237500,,PSA10 > RAW > PSA9,COEF,0.228936,RARITY,,60534,,2.1,False,False,True,False,True,UNDERPRICED
CRD_BE8BC1ED2FFA48EFAEE0,에브이 ex,RR,298/742,sv8a_ja-63,sv8pt5-34,EN,1012,5378,0.188200,5353,2428,9500,2,48814,30253,77416,26030,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.228936,RARITY,556,2175,0.5,2.1,False,False,True,False,True,UNDERPRICED
CRD_C0757BA5FDB846169FFD,뽀삐,SAR,137/108,sv3_ja-138,sv3-227,JP,3318,9956,0.333300,6087,9956,18810,2,62550,25967,76466,22800,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.376892,RARITY,3752,7089,1.1,2.1,False,True,True,False,True,UNDERPRICED
CRD_C3AC7D22528745FE8E4B,따라큐 V,RR,076/184,swsh8b_ja-76,swsh9-68,EN,1029,5470,0.188200,5445,1629,9500,1,68174,13874,0,0,PSA10 > PSA9 > RAW,RAW,COEF,0.228936,RARITY,373,2175,0.4,2.1,False,False,True,False,True,UNDERPRICED
CRD_C84ED2B9A3F04FFF9591,아르세우스 VSTAR,UR,125/100,swsh9_ja-125,swsh9-184,JP,10661,24430,0.436400,27795,24430,45980,10,92558,26089,149824,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.491811,RARITY,12015,22613,1.1,2.1,False,True,True,False,True,UNDERPRICED
CRD_D7574728F6AB49FEBD4E,님피아 VMAX,HR,092/069,swsh6a_ja-92,swsh7-211,JP,20146,46601,0.432300,87871,46601,97366,5,131338,75334,187625,56990,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.432255,RARITY,20144,42087,1.0,2.1,False,False,True,False,True,UNDERPRICED
CRD_F8E30FB79C2745469735,켄타로스,AR,094/083,m4_ja-94,NO_EN,JP,2464,5239,0.470300,0,5239,9500,3,110120,0,0,0,PSA10 > RAW,RAW,COEF,0.535789,RARITY,2807,5090,1.1,2.1,False,True,True,False,True,UNDERPRICED
CRD_0323B3DF18D24127932E,단단지,AR,064/063,m1s_ja-64,me1-136,JP,2594,5516,0.470300,10782,5516,9500,1,74642,25613,64505,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.535789,RARITY,2955,5090,1.1,2.0,False,True,True,False,True,UNDERPRICED
CRD_2371B40007C64AC0B36E,모야모의 찌리배리 ex,UR,130/100,sv9_ja-130,sv9-188,JP,8542,19575,0.436400,29946,19575,34200,6,79282,29470,118750,28025,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.491811,RARITY,9627,16820,1.1,2.0,False,True,True,False,True,UNDERPRICED
CRD_322DAF78A9B34EA2B745,연격 우라오스 VMAX,UR,283/184,swsh8b_ja-283,swsh9tg-TG30,JP,3889,8912,0.436400,7310,8912,15960,1,58448,13828,107350,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.491811,RARITY,4383,7849,1.1,2.0,False,True,True,False,True,UNDERPRICED
CRD_68FF087ED5984A63BAE9,피카츄 ex,SR,122/106,sv8_ja-122,sv8-219,JP,20247,51441,0.393600,47861,51441,104975,39,230564,90821,249375,109155,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,19991,40796,1.0,2.0,False,False,True,False,True,UNDERPRICED
CRD_7F6CC76C333E432E9B6A,피카츄 V,RR,012/031,swshp_ja-121,swshp-SWSH063,JP,3299,8189,0.402800,10706,8189,28975,12,178723,29961,183407,51395,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.228936,RARITY,1875,6633,0.6,2.0,False,False,True,False,True,UNDERPRICED
CRD_81C9A32B267046DDA955,고동치는달 ex,SAR,090/066,sv4k_ja-90,sv4-251,JP,21017,63057,0.333300,64271,63057,113430,6,139681,76102,150708,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.376892,RARITY,23766,42751,1.1,2.0,False,True,True,False,True,UNDERPRICED
CRD_9327DCC9A6474DD0A15B,글레이시아 V,RR,024/069,swsh6a_ja-24,swsh7-40,JP,1108,2750,0.402800,4267,2750,9500,1,101976,21065,85500,38000,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.228936,RARITY,630,2175,0.6,2.0,False,False,True,False,True,UNDERPRICED
CRD_A6F7502948814BF9A22C,블래키 VMAX,HR,095/069,swsh6a_ja-95,swsh7-215,EN,1215206,3396328,0.357800,3396328,5225000,5700000,1,7500296,3244877,8170000,5182772,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,0.432255,RARITY,2258532,2463854,1.9,2.0,True,True,True,False,True,UNDERPRICED
CRD_ADB6937D5829468DB1AF,데덴네,AR,085/080,m3_ja-85,me3-93,JP,2580,5485,0.470300,8988,5485,9500,6,78268,30730,75990,30780,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.535789,RARITY,2939,5090,1.1,2.0,False,True,True,False,True,UNDERPRICED
CRD_C481BCD104FC4D799A10,타로,SR,125/102,sv7_ja-124,sv7-166,JP,2207,5608,0.393600,4466,5608,11400,3,102345,33772,108205,24130,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.388629,RARITY,2179,4430,1.0,2.0,False,False,True,False,True,UNDERPRICED
CRD_CE3692D573244C4CB4EA,주혜,SR,079/067,swsh10p_ja-77,swsh10-186,EN,12067,13490,0.894500,13490,56235,63166,4,154432,41009,139032,57000,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,21855,24548,1.8,2.0,True,True,True,False,True,UNDERPRICED
CRD_EC4DDEF3D32C4E658D4C,뮤 V,SR,106/100,swsh8_ja-106,swsh8-251,JP,57150,145197,0.393600,178754,145197,294500,18,591652,169428,595365,256500,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.388629,RARITY,56428,114451,1.0,2.0,False,False,True,False,True,UNDERPRICED
CRD_EE2EA1C36FA84838903C,금랑,SAR,235/172,swsh12a_ja-237,swsh12pt5gg-GG65,JP,2361,7083,0.333300,8075,7083,12350,1,126529,31897,71725,28500,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.376892,RARITY,2670,4655,1.1,2.0,False,True,True,False,True,UNDERPRICED
CRD_FEAFF0B8A8FD47979EFA,무쇠잎새 ex,UR,233/187,sv8a_ja-233,sv8pt5-176,JP,2555,5854,0.436400,8901,5854,10450,3,56773,28748,74955,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.491811,RARITY,2879,5139,1.1,2.0,False,True,True,False,True,UNDERPRICED
CRD_0BCE4311895A4715B616,피카츄 V,RR,030/100,swsh4_ja-30,swsh4-43,JP,1139,2827,0.402800,4099,2827,9500,7,129433,31529,155800,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.228936,RARITY,647,2175,0.6,1.9,False,False,True,False,True,UNDERPRICED
CRD_176BE23510B840A2A394,피카츄 ex,RR,764/742,NO_JP,me2pt5-276,EN,371494,1973931,0.188200,1973931,0,3040000,65,0,0,5037603,2413000,,PSA10 > RAW > PSA9,COEF,0.228936,RARITY,,695965,,1.9,False,False,True,False,True,UNDERPRICED
