psid,cid,name,rar,setn,col,cstat,price,app_ko,gap,td,nvjp,risk,flagk,flagwhy,score,title,url,review_status
5e045dd1bd5f4b8db447ffbe0e5c088f,CRD_71B943080D4E4023A1B4,피카츄 ex,UR,스칼렛&바이올렛 확장팩 「초전브레이커」,136/106,RAW,28000,39661,0.71,2026-06-09,0.32,,CLEAN,,1,(6/9마감) 테라스탈페스타 피카츄 EX UR,https://cafe.naver.com/cardmvk/623365,
02930d96395246db9441c865a64e2faf,CRD_157F33DF43A34D268793,두빅굴,AR,스칼렛&바이올렛 확장팩 「블랙볼트」,109/086,RAW,26000,30487,0.85,2026-05-21,0.24,,CLEAN,,1,(05/21 마감) 신지칸다 두빅굴 AR 싱글,https://cafe.naver.com/cardmvk/575093,
66275f421bfd4b2aa30934166bb8664b,CRD_9B7BDD57CE984638AD11,다크라이 VSTAR,SAR,소드&실드 하이클래스팩 「VSTAR 유니버스」,228/172,RAW,26000,34107,0.76,2026-06-02,0.28,,CLEAN,,1,(6/2 마감) 다크라이 Vstar SAR 경매,https://cafe.naver.com/cardmvk/604994,
46133682291a42938a3e9296d75115ba,CRD_C932B86214B443F7BF18,N의 방안,SAR,스칼렛&바이올렛 확장팩 「블랙볼트」,173/086,RAW,26000,31162,0.83,2026-05-11,0.31,,CLEAN,,1,(5/11 마감) N의 방안 sar 등급용 경매,https://cafe.naver.com/cardmvk/546552,
29a567aee4624375a51d9fd0dbd29978,CRD_F14BD93ACD694043B8B1,성호의 메타그로스 ex,SAR,MEGA 하이클래스팩 「MEGA 드림 ex」,245/193,RAW,26000,36182,0.72,2026-05-16,0.45,,CLEAN,,1,(5/16마감) 성호의 메타그로스ex SAR,https://cafe.naver.com/cardmvk/561144,
5accaaee6ded41d4ab4b9c090c959c15,CRD_F14BD93ACD694043B8B1,성호의 메타그로스 ex,SAR,MEGA 하이클래스팩 「MEGA 드림 ex」,245/193,RAW,25000,36182,0.69,2026-05-14,0.43,,CLEAN,,1,(05/14 마감) 성호의 메타그로스 sar,https://cafe.naver.com/cardmvk/556222,
f93ab111be1f48ee8bc41238c37a846d,CRD_4A6AB07D1EE64032B862,로켓단의 뮤츠 ex,UR,스칼렛&바이올렛 확장팩 「로켓단의 영광」,130/098,RAW,25000,27855,0.9,2026-04-30,0.41,,CLEAN,,1,(04/30마감) 로켓단의 뮤츠 ur,https://cafe.naver.com/cardmvk/517888,
425a6c0534c1494bbdda6e09b10b8917,CRD_5836A136DD3E47DB8AE1,치라치노 ex,SAR,MEGA 확장팩 「닌자스피너」,117/083,RAW,25000,28378,0.88,2026-05-19,0.33,,CLEAN,,1,(5월/19일 마감) 한판 치라치노 SAR 싱글카드,https://cafe.naver.com/cardmvk/568820,
2ea14ae648494fa0a17a31ac487e0422,CRD_F0387563D342474298CC,샤미드 ex,SAR,스칼렛&바이올렛 하이클래스팩 「테라스탈 페스타 ex」,205/187,RAW,25000,33430,0.75,2026-05-28,0.23,,CLEAN,,1,(05/28 마감)  테라스탈 샤미드 sar ,https://cafe.naver.com/cardmvk/593506,
7fe5650d965a4faebd0a0b8f537876c9,CRD_280E5479B51D442889C9,춤추새 ex,SAR,MEGA 확장팩 「인페르노X」,111/080,RAW,25000,19602,1.28,2026-06-10,0.57,,CLEAN,,1,[6/10일 마감] 신지칸다 춤추새 sar,https://cafe.naver.com/cardmvk/625133,
bbd89691ef0947229929d19c27af9ea9,CRD_ADDEC4B6D7EC4C7FA90E,리자몽 ex,UR,스칼렛&바이올렛 확장팩 「흑염의 지배자」,139/108,RAW,25000,24598,1.02,2026-05-17,0.46,,CLEAN,,1,(5월17일 마감) 흑염의 지배자 리자몽 ur 싱글카드 경매,https://cafe.naver.com/cardmvk/563686,
59cb8848632d4d9c9aaf0fc79a94be21,CRD_2284D5AE23CD4A559E27,이슬의 고라파덕,AR,스칼렛&바이올렛 강화 확장팩 「열풍의 아레나」,071/063,RAW,24000,25359,0.95,2026-05-28,0.37,,CLEAN,,1,(5/28마감) 이슬의 고라파덕 & 라프라스 AR,https://cafe.naver.com/cardmvk/594140,
38ffb9e6d8fb4f9a975dd14e9f87827f,CRD_280E5479B51D442889C9,춤추새 ex,SAR,MEGA 확장팩 「인페르노X」,111/080,RAW,23000,19602,1.17,2026-05-16,0.52,,CLEAN,,1,(5/16 마감) 한판 춤추새 SAR 싱글,https://cafe.naver.com/cardmvk/561875,
436ed884874447c39a373b6a7b99bcc8,CRD_F92441CD205348ABA0D0,민화의 덩쿠리,AR,MEGA 「스타트 덱 100 배틀컬렉션」,743/742,RAW,23000,17989,1.28,2026-06-03,,,CLEAN,,1,(6/3 마감) 100덱 민화의 덩쿠리 2개 set,https://cafe.naver.com/cardmvk/608855,
14f62ced812146468219bfb89ab3f959,CRD_A6609DDDF77E43BEBF21,심향의 모험,SAR,스칼렛&바이올렛 강화 확장팩 「열풍의 아레나」,089/063,RAW,22000,23228,0.95,2026-05-14,0.35,,CLEAN,,1,(5/14 마감) sv9a 심향의 모험 SAR 경매,https://cafe.naver.com/cardmvk/554915,
cea2b99c8f714996b42abe4f8bf1d471,CRD_157F33DF43A34D268793,두빅굴,AR,스칼렛&바이올렛 확장팩 「블랙볼트」,109/086,RAW,22000,30487,0.72,2026-05-04,0.21,,CLEAN,,1,[5/4일 마감] 신지칸다 일러스트 두빅굴 ar 싱글,https://cafe.naver.com/cardmvk/529811,
6f376826e18d4a6ba6010e3dd80e17c4,CRD_C00E1C8CFE15D51E795F88D9D5D14E94,판쵸 피카츄 (메가 캠페인),PR,일본 독점 프로모,203/XY-P,RAW,22000,,,2026-05-31,,,CLEAN,,1,(5/31마감) 포켓몬 카드의 여름이 왔다! 프로모 카드 겟 캠페인 프로모팩 (1),https://cafe.naver.com/cardmvk/601748,
701f0ebfb3dd43128d59239b58660c97,CRD_9CD8CCBE97D740E59C9B,카나리,SAR,MEGA 하이클래스팩 「MEGA 드림 ex」,249/193,RAW,22000,17209,1.28,2026-05-24,0.47,,CLEAN,,1,(5/24 마감) 카나리 SAR 경매,https://cafe.naver.com/cardmvk/583449,
ae2fdd51287b4e97b2b73330098f5807,CRD_8DA52922128149E3B77A,빛나,SAR,MEGA 확장팩 「인페르노X」,115/080,RAW,22000,20185,1.09,2026-04-30,0.58,,CLEAN,,1,(04/30 마감) 빛나 sar 싱글,https://cafe.naver.com/cardmvk/519007,
7e566ad7e0f54a5b941abf8e257ae3e3,CRD_5836A136DD3E47DB8AE1,치라치노 ex,SAR,MEGA 확장팩 「닌자스피너」,117/083,RAW,21000,28378,0.74,2026-05-26,0.27,,CLEAN,,1,(5/26 마감) 치라치노 sar,https://cafe.naver.com/cardmvk/589469,
aa15b1afb1244b55b3f4d7208d21e1a9,CRD_F14BD93ACD694043B8B1,성호의 메타그로스 ex,SAR,MEGA 하이클래스팩 「MEGA 드림 ex」,245/193,RAW,21000,36182,0.58,2026-06-10,0.36,,CLEAN,,1,(6/10마감) 메가드림 성호의 메타그로스 한판 SAR,https://cafe.naver.com/cardmvk/625631,
ef91657cf80c423dbd0a872203b40c2a,CRD_6BAEC561FD824CA68028,메가리자몽X ex,MA,MEGA 하이클래스팩 「MEGA 드림 ex」,223/193,RAW,21000,15609,1.35,2026-06-09,0.3,,CLEAN,,1,(6/9 마감) 메가리자몽 ma,https://cafe.naver.com/cardmvk/623364,
ec4b2373ef7b4cdfb9305e326511ef7b,CRD_F14BD93ACD694043B8B1,성호의 메타그로스 ex,SAR,MEGA 하이클래스팩 「MEGA 드림 ex」,245/193,RAW,21000,36182,0.58,2026-05-13,0.36,,CLEAN,,1,(5/13 마감) 성호의 메타그로스 ex SAR 경매,https://cafe.naver.com/cardmvk/552053,
e1a278a0505f4d09b1634bba85a55e09,CRD_F14BD93ACD694043B8B1,성호의 메타그로스 ex,SAR,MEGA 하이클래스팩 「MEGA 드림 ex」,245/193,RAW,20000,36182,0.55,2026-05-18,0.35,,CLEAN,,1,(5/18마감) 성호의 메타그로스ex SAR,https://cafe.naver.com/cardmvk/566418,
191ff6be148e4e968bf36417ed651328,CRD_C932B86214B443F7BF18,N의 방안,SAR,스칼렛&바이올렛 확장팩 「블랙볼트」,173/086,RAW,20000,31162,0.64,2026-05-14,0.24,,CLEAN,,1,(5/14 마감) 블랙볼트 N의 방안 sar,https://cafe.naver.com/cardmvk/556924,
f78d30fd49794b7fbdbc825cd9d88787,CRD_49AA338BD81847B9B5A3,세레나,SR,소드&실드 강화 확장팩 「백열의 아르카나」,082/068,RAW,20000,20434,0.98,2026-05-28,0.31,,CLEAN,,1,(5/29 마감) 한판 세레나 sr,https://cafe.naver.com/cardmvk/594502,
3a168eca853f400a9dae227dee9b7038,CRD_280E5479B51D442889C9,춤추새 ex,SAR,MEGA 확장팩 「인페르노X」,111/080,RAW,20000,19602,1.02,2026-05-01,0.46,,CLEAN,,1,(5월 1일 당일 마감)신지칸다 춤추새 sar 영문판,https://cafe.naver.com/cardmvk/521883,
4bacddc7bb2d4ed39c3c2c9ef96433ae,CRD_5836A136DD3E47DB8AE1,치라치노 ex,SAR,MEGA 확장팩 「닌자스피너」,117/083,RAW,20000,28378,0.7,2026-05-01,0.26,,CLEAN,,1,[5월 1일 당일마감]닌자 스피너 치라치노 ex SAR 싱글카드,https://cafe.naver.com/cardmvk/522016,
4b6814a05bac493dae58d73796781b01,CRD_6BAEC561FD824CA68028,메가리자몽X ex,MA,MEGA 하이클래스팩 「MEGA 드림 ex」,223/193,RAW,20000,15609,1.28,2026-05-30,0.29,,CLEAN,,1,[5/30일 당일마감] 메가리자몽 MA,https://cafe.naver.com/cardmvk/599146,
aee38abdb5194343a2e29dcf5c39e229,CRD_FE20328DB07A4AA9AE98,메가라티아스 ex,SAR,MEGA 확장팩 「메가심포니아」,088/063,RAW,20000,33398,0.6,2026-06-09,0.32,,CLEAN,,1,(6월9일마감)메가라티아스 sar 싱글카드,https://cafe.naver.com/cardmvk/622974,
5430c6d25851426c897398437a7e2578,CRD_5836A136DD3E47DB8AE1,치라치노 ex,SAR,MEGA 확장팩 「닌자스피너」,117/083,RAW,19000,28378,0.67,2026-05-26,0.25,,CLEAN,,1,(5/26 마감) 치라치노 sar,https://cafe.naver.com/cardmvk/589461,
a6574c74e4dd4874b331629c4fbd66a8,CRD_5836A136DD3E47DB8AE1,치라치노 ex,SAR,MEGA 확장팩 「닌자스피너」,117/083,RAW,19000,28378,0.67,2026-05-31,0.25,,CLEAN,,1,(5/31 마감) 치라치노 sar 한글판,https://cafe.naver.com/cardmvk/599966,
a8ee9389f2174e7dbcc165415b524958,CRD_8DA52922128149E3B77A,빛나,SAR,MEGA 확장팩 「인페르노X」,115/080,RAW,18000,20185,0.89,2026-04-29,0.48,,CLEAN,,1,(4월29일 마감) 인페르노 빛나 sar 싱글카드 경매,https://cafe.naver.com/cardmvk/516174,
8a0bfbf6aa624408ac929045b0206b5b,CRD_5CA455DEF57B449E9681,아이리스의 투지,SAR,MEGA 하이클래스팩 「MEGA 드림 ex」,248/193,RAW,18000,12315,1.46,2026-05-30,0.53,,CLEAN,,1,(5/30일 마감)아이리스의 투지 sar,https://cafe.naver.com/cardmvk/599054,
eb8d26539d2e4c30a04f39edb83902ad,CRD_280E5479B51D442889C9,춤추새 ex,SAR,MEGA 확장팩 「인페르노X」,111/080,RAW,18000,19602,0.92,2026-05-12,0.41,,CLEAN,,1,춤추새 sar 싱글 5/12 마감,https://cafe.naver.com/cardmvk/550462,
2118a6e6a06d43b7a141877f377b07e4,CRD_4CBEC2D7C8DF430DA560,메가플라엣테 ex,SAR,MEGA 확장팩 「닌자스피너」,115/083,RAW,17000,15895,1.07,2026-05-10,0.39,,CLEAN,,1,(5/10 마감) 닌자 스피너 메가플라엣테 SAR 등급용 경매,https://cafe.naver.com/cardmvk/545993,
d961f64811de47099e8e87bec7a5782d,CRD_5836A136DD3E47DB8AE1,치라치노 ex,SAR,MEGA 확장팩 「닌자스피너」,117/083,RAW,17000,28378,0.6,2026-05-09,0.22,,CLEAN,,1,(4/9 마감)치라치노 ex sar,https://cafe.naver.com/cardmvk/542859,
7926d98e62084640bd9ca023b4bb7260,CRD_F0387563D342474298CC,샤미드 ex,SAR,스칼렛&바이올렛 하이클래스팩 「테라스탈 페스타 ex」,205/187,RAW,17000,33430,0.51,2026-05-24,0.15,,CLEAN,,1,[5/24마감] 테라스탈 페스타 샤미드 SAR & 샤미드 마스터볼 당일 경매 ,https://cafe.naver.com/cardmvk/583804,
91aa11cf54ef443fa6a653c131cd4cd0,CRD_F0387563D342474298CC,샤미드 ex,SAR,스칼렛&바이올렛 하이클래스팩 「테라스탈 페스타 ex」,205/187,RAW,17000,33430,0.51,2026-05-17,0.15,,CLEAN,,1,(5/17 마감) 테라스탈 샤미드 sar,https://cafe.naver.com/cardmvk/565255,
e65d724a0b414202882f8b541bf6561d,CRD_F2649876E477438F80E1,바오키 VSTAR,SAR,소드&실드 하이클래스팩 「VSTAR 유니버스」,214/172,RAW,17000,15612,1.09,2026-05-10,0.4,,CLEAN,,1,(5/10마감) 한판 바오키 sar,https://cafe.naver.com/cardmvk/545861,
27d2b19f07e5406a9fe962a9a1d7f464,CRD_8B92FB178FE6408F833B,릴리에의 결심,SR,MEGA 확장팩 「메가브레이브」,085/063,RAW,17000,14930,1.14,2026-05-16,0.36,,CLEAN,,1,(5/16 마감) M1L 릴리에의 결심 SR 경매,https://cafe.naver.com/cardmvk/560101,
e5a9ed94a83b4ebdb7955b599b9a4836,CRD_8DA52922128149E3B77A,빛나,SAR,MEGA 확장팩 「인페르노X」,115/080,RAW,17000,20185,0.84,2026-05-28,0.45,,CLEAN,,1,(5/28 마감)빛나 SAR,https://cafe.naver.com/cardmvk/594012,
66115a2138bd4dc9a51ee1f340c9e7a3,CRD_24D79E9DD4E24DDFB538,뮤츠,AR,스칼렛&바이올렛 강화 확장팩 「포켓몬 카드 151」,183/165,RAW,16000,14028,1.14,2026-06-10,0.43,,CLEAN,,1,(6/10마감) 151 뮤츠 AR,https://cafe.naver.com/cardmvk/625795,
439739e5011e43d7b7f5a7e4a776d6d7,CRD_8176FFAF907244338749,모부기,AR,소드&실드 하이클래스팩 「VSTAR 유니버스」,206/172,RAW,16000,11138,1.44,2026-05-14,0.54,,CLEAN,,1,(5/14 당일마감) 30주년 모부기,https://cafe.naver.com/cardmvk/556852,
70b882f50cda4f7196b9b1d87cad7d91,CRD_24D79E9DD4E24DDFB538,뮤츠,AR,스칼렛&바이올렛 강화 확장팩 「포켓몬 카드 151」,183/165,RAW,16000,14028,1.14,2026-06-08,0.43,,CLEAN,,1,(6/8마감) 151 뮤츠 AR,https://cafe.naver.com/cardmvk/621265,
6e5f634132524e74b1e9928141251eec,CRD_B249F6023816421B9E82,로켓단의 비주기,SAR,스칼렛&바이올렛 확장팩 「로켓단의 영광」,128/098,RAW,16000,11881,1.35,2026-05-09,0.49,,CLEAN,,1,(5/10 마감) 로켓단의 비주기 sar,https://cafe.naver.com/cardmvk/543331,
8e52682bb4e14b83a4d1ad5b977d0ea5,CRD_2A791989EEEC43F481BB,메가지가르데 ex,SAR,MEGA 확장팩 「니힐제로」,113/080,RAW,16000,15429,1.04,2026-06-02,0.33,,CLEAN,,1,(6/2 마감) 메가 지가르데 SAR,https://cafe.naver.com/cardmvk/604470,
2df5d048bd38474d9a3320499928fe87,CRD_53468E96BA24425694EB,초련의 암시,SR,썬&문 확장팩 「태그볼트」,,RAW,15000,10772,1.39,2026-05-06,0.11,,CLEAN,,1,[5/6 마감] 초련의 암시,https://cafe.naver.com/cardmvk/535423,
1bb0dbbe817d40febee2d8d5d85f24bf,CRD_280E5479B51D442889C9,춤추새 ex,SAR,MEGA 확장팩 「인페르노X」,111/080,RAW,15000,19602,0.77,2026-05-19,0.34,,CLEAN,,1,(5/19 마감) M2 춤추새 SAR 경매,https://cafe.naver.com/cardmvk/568165,
04fd607c68eb4ed1b078856f0ba0589e,CRD_5836A136DD3E47DB8AE1,치라치노 ex,SAR,MEGA 확장팩 「닌자스피너」,117/083,RAW,15000,28378,0.53,2026-05-23,0.2,,CLEAN,,1,(5/24 마감) 치라치노 sar,https://cafe.naver.com/cardmvk/581091,
0576f4639f9049d4af85773c4ca06ecc,CRD_2A791989EEEC43F481BB,메가지가르데 ex,SAR,MEGA 확장팩 「니힐제로」,113/080,RAW,15000,15429,0.97,2026-05-10,0.31,,CLEAN,,1,(5/10일 마감)지가르데 sar 싱글 경매,https://cafe.naver.com/cardmvk/545941,
93d5f097ffb14125a67799d0eab3d300,CRD_5836A136DD3E47DB8AE1,치라치노 ex,SAR,MEGA 확장팩 「닌자스피너」,117/083,RAW,15000,28378,0.53,2026-05-22,0.2,,CLEAN,,1,(5/22 마감) 치라치노 sar,https://cafe.naver.com/cardmvk/577677,
5d42a486ec3542aca4591330907dfae2,CRD_9A8963B9CBC6485CB8D4,뚜꾸리,AR,스칼렛&바이올렛 확장팩 「화이트플레어」,096/086,RAW,14000,10114,1.38,2026-06-09,0.52,,CLEAN,,1,(6/9 마감) Bw 네네치킨 홀로 뚜꾸리 프로모(3종 세트 같이 경매중입니다),https://cafe.naver.com/cardmvk/623397,
d2715f6709fe4b33a4ba0a2b50785fd5,CRD_983678B45AB8425590AC,루기아 VSTAR,UR,소드 & 실드 확장팩 「패러다임트리거」,123/098,RAW,14000,14886,0.94,2026-05-04,0.43,,CLEAN,,1,(5월4일 마감)루기아 V STAR UR s12,https://cafe.naver.com/cardmvk/529962,
3da5a856701a45a28b8fee355544fe05,CRD_6BAEC561FD824CA68028,메가리자몽X ex,MA,MEGA 하이클래스팩 「MEGA 드림 ex」,223/193,RAW,14000,15609,0.9,2026-04-28,0.2,,CLEAN,,1,(4/28마감) 메가드림 MA 메가리자몽 망나뇽 저리더프 3장,https://cafe.naver.com/cardmvk/514027,
fc53faf4b0104de394e4fc4b9315754a,CRD_567E3EA66DF544DA9814,수련의 돌봄,SAR,스칼렛&바이올렛 강화 확장팩 「크림슨헤이즈」,093/066,RAW,13000,12304,1.06,2026-06-03,0.39,,CLEAN,,1,(6/3 마감)한판 크림슨 헤이즈 수련의 돌봄 SAR 싱글카드,https://cafe.naver.com/cardmvk/607141,
fdb45302c79b47419914d8b5a1f78a9a,CRD_2284D5AE23CD4A559E27,이슬의 고라파덕,AR,스칼렛&바이올렛 강화 확장팩 「열풍의 아레나」,071/063,RAW,13000,25359,0.51,2026-06-08,0.2,,CLEAN,,1,(6/8마감) 이슬의 고라파덕 ar,https://cafe.naver.com/cardmvk/621192,
8cbbf25ed5004911a59697cac5d6a418,CRD_190E3B946C714D6CBFCD,샤로다 ex,SAR,스칼렛&바이올렛 확장팩 「블랙볼트」,167/086,RAW,13000,20762,0.63,2026-04-28,0.23,,CLEAN,,1,(4/28 마감) 샤로다 sar,https://cafe.naver.com/cardmvk/513743,
b120d781b4bc445b8e0f8dae89676af9,CRD_0C103A2D31494C7580E2,오리진 펄기아 VSTAR,HR,소드&실드 확장팩 「스페이스 저글러」,081/067,RAW,12000,12341,0.97,2026-05-27,0.42,,CLEAN,,1,(5/27 마감) 오리진 펄기아 vstar hr,https://cafe.naver.com/cardmvk/592101,
950d9032557c451e9a8ae33d2c30f293,CRD_80D8A3CD81B04D1D887C,AZ의 평온,SAR,MEGA 확장팩 「닌자스피너」,118/083,RAW,12000,10233,1.17,2026-05-01,0.44,,CLEAN,,1,(5/1마감) AZ의 평온 sar 특일 싱글,https://cafe.naver.com/cardmvk/521856,
575845fc525e4c8fa5c045958c696867,CRD_A6609DDDF77E43BEBF21,심향의 모험,SAR,스칼렛&바이올렛 강화 확장팩 「열풍의 아레나」,089/063,RAW,12000,23228,0.52,2026-05-08,0.19,,CLEAN,,1,(5/8 마감) 심향의 모험 SAR [천원 경매],https://cafe.naver.com/cardmvk/538221,
09ce323e8d1b4466a4c8665f06062357,CRD_E9C70192F06741F59CA4,보미카의 연주,SAR,MEGA 확장팩 「닌자스피너」,119/083,RAW,12000,8207,1.46,2026-06-08,0.53,,CLEAN,,1,(6/8마감) 보미카의 연주 sar,https://cafe.naver.com/cardmvk/620964,
cb4dccbead3444eca85e8e75abd79320,CRD_0FAEC0B6410647398E22,메가아쿠스타 ex,SAR,MEGA 확장팩 「니힐제로」,111/080,RAW,12000,9023,1.33,2026-05-07,0.23,,CLEAN,,1,(5/7 마감) 메가 아쿠스타 sar 싱글,https://cafe.naver.com/cardmvk/537892,
d97cb55e9f904a7ebabfb9072223e09b,CRD_C00E1C8CFE15D51E795F88D9D5D14E94,판쵸 피카츄 (메가 캠페인),PR,일본 독점 프로모,203/XY-P,RAW,12000,,,2026-05-31,,,CLEAN,,1,(5/31마감) 포켓몬 카드의 여름이 왔다! 프로모 카드 겟 캠페인 프로모팩 (2),https://cafe.naver.com/cardmvk/601753,
a8d86f04a54d4aeb97a30070b0b832af,CRD_78304A223D8C4A2EAD04,심향의 블레이범,AR,스칼렛&바이올렛 강화 확장팩 「열풍의 아레나」,070/063,RAW,12000,18482,0.65,2026-05-04,0.56,,CLEAN,,1,(5/4일마감)심향의 블레이범 야돈 외 ar 38종 (Ar40장),https://cafe.naver.com/cardmvk/528592,
37b5572124314650a89f6b8b4b9ce8cf,CRD_3ED9185116C84CE4B8E5,찬란한 이브이,K,소드&실드 강화 확장팩 「Pokémon GO」,055/071,RAW,11000,9201,1.2,2026-05-29,0.45,,CLEAN,,1,(5/29마감) [한판] 찬란한 이브이 외 찬란한 5종,https://cafe.naver.com/cardmvk/596457,
8d4cb7260285403b9815d8fb5cf5bba2,CRD_510E12E6D5CD417197BF,굽이치는물결 ex,SAR,스칼렛&바이올렛 확장팩 「와일드포스」,094/071,RAW,11000,19225,0.57,2026-05-19,0.21,,CLEAN,,1,(5/19 마감) 굽이치는물결 sar 싱글카드 경매,https://cafe.naver.com/cardmvk/569515,
5bbc06d1cf684c57a201e8b91d00d2be,CRD_422F8452B1C741639603,위대한엄니 ex,SAR,포켓몬 카드 게임 스칼렛&바이올렛 확장팩 「스칼렛 ex」,102/078,RAW,11000,7410,1.48,2026-05-11,0.54,,CLEAN,,1,(5/11마감)위대한 엄니 sar,https://cafe.naver.com/cardmvk/548742,
50d73e942bd148789affeab0a0b76d23,CRD_BA4BEE00353244F580C5,메가망나뇽 ex,MA,MEGA 하이클래스팩 「MEGA 드림 ex」,232/193,RAW,11000,19529,0.56,2026-06-01,0.4,,CLEAN,,1,(6/1마감) 메가드림 수록 메가망나뇽 ma 싱글 경매,https://cafe.naver.com/cardmvk/603480,
8fd9c1533d5349a09b4221d3c8d0c212,CRD_8B92FB178FE6408F833B,릴리에의 결심,SR,MEGA 확장팩 「메가브레이브」,085/063,RAW,11000,14930,0.74,2026-05-04,0.23,,CLEAN,,1,[5월 4일 마감] 릴리에의 결심 sr 싱글,https://cafe.naver.com/cardmvk/529823,
b2c126b419ac4c9b8f436884321b98dd,CRD_B249F6023816421B9E82,로켓단의 비주기,SAR,스칼렛&바이올렛 확장팩 「로켓단의 영광」,128/098,RAW,10000,11881,0.84,2026-06-06,0.31,,CLEAN,,1,(6월6일 마감) 로켓단의 비주기 sar,https://cafe.naver.com/cardmvk/615949,
d5c41b87f0754e258b2bba38f2035bf5,CRD_80762657E1724F278624,아세로라의 예감,SR,소드&실드 하이클래스팩 「VMAX 클라이맥스」,269/184,RAW,10000,11148,0.9,2026-05-01,0.24,,CLEAN,,1,(5월01일 마감) 아세로라의 예감 SR s8b,https://cafe.naver.com/cardmvk/521808,
42856e376e8f4a7c87911d41a7da0d4d,CRD_80D8A3CD81B04D1D887C,AZ의 평온,SAR,MEGA 확장팩 「닌자스피너」,118/083,RAW,10000,10233,0.98,2026-05-14,0.36,,CLEAN,,1,[5/14일 마감] AZ의 평온 sar 싱글,https://cafe.naver.com/cardmvk/556935,
464c84e042f847378943508553e7f76b,CRD_6BAEC561FD824CA68028,메가리자몽X ex,MA,MEGA 하이클래스팩 「MEGA 드림 ex」,223/193,RAW,10000,15609,0.64,2026-06-02,0.14,,CLEAN,,1,(6/2 마감) 메가리자몽X ex MA 경매,https://cafe.naver.com/cardmvk/604988,
dd735e8955614d92bc9a8615bc61426b,CRD_298C5CE24A9343B9AF00,N의 조로아크 ex,UR,스칼렛&바이올렛 확장팩 「배틀파트너즈」,131/100,RAW,10000,8918,1.12,2026-05-20,0.51,,CLEAN,,1,(5/20 마감) N의 조로아크ex UR 싱글,https://cafe.naver.com/cardmvk/573186,
61d194fdef05416b9e3e004ccdfc69b5,CRD_AC3606B6DD67461CB745,잠만보,AR,스칼렛&바이올렛 강화 확장팩 「포켓몬 카드 151」,181/165,RAW,10000,9147,1.09,2026-05-12,0.4,,CLEAN,,1,(5/12 마감)잠만보 AR,https://cafe.naver.com/cardmvk/551322,
a225f865977a4c11817e5686af3edcdf,CRD_80D8A3CD81B04D1D887C,AZ의 평온,SAR,MEGA 확장팩 「닌자스피너」,118/083,RAW,10000,10233,0.98,2026-05-10,0.36,,CLEAN,,1,(5/10 마감 닌자 스피너 AZ의 평온 sar,https://cafe.naver.com/cardmvk/545932,
a2cccb9957784de4ac85e68850da3203,CRD_68DB6AC7C4BB4ACD92ED,N의 레시라무,AR,스칼렛&바이올렛 확장팩 「배틀파트너즈」,109/100,RAW,10000,11251,0.89,2026-05-07,0.47,,CLEAN,,1,(05.07 마감) N의 레시라무 ar ,https://cafe.naver.com/cardmvk/537882,
2b2f64ff2cdb45de9c73afc6c4c1874d,CRD_9674E016E1A6436995B3,강연의 단판승부,SR,썬&문 강화 확장팩 「드래곤스톰」,058/053,RAW,10000,7491,1.33,2026-05-20,0.1,,CLEAN,,1,[5/20 마감] 포켓몬매니아 강연의 단판승부 sr 당일경매 ,https://cafe.naver.com/cardmvk/572834,
d37fb9dd9015438fa7833d13a2d29610,CRD_80D8A3CD81B04D1D887C,AZ의 평온,SAR,MEGA 확장팩 「닌자스피너」,118/083,RAW,10000,10233,0.98,2026-05-19,0.36,,CLEAN,,1,(05/19 마감) AZ의 평온 sar,https://cafe.naver.com/cardmvk/569579,
a25e3025f8fd46998c06659500e068f4,CRD_68DB6AC7C4BB4ACD92ED,N의 레시라무,AR,스칼렛&바이올렛 확장팩 「배틀파트너즈」,109/100,RAW,10000,11251,0.89,2026-05-04,0.47,,CLEAN,,1,(5/4마감) N의 레시라무 AR 2장,https://cafe.naver.com/cardmvk/528336,
ecba3ce5053c4ce1b06ec6320951301c,CRD_BA4BEE00353244F580C5,메가망나뇽 ex,MA,MEGA 하이클래스팩 「MEGA 드림 ex」,232/193,RAW,10000,19529,0.51,2026-05-31,0.37,,CLEAN,,1,(5월 31일 당일 마감) 메가 망나뇽 ex MA,https://cafe.naver.com/cardmvk/600091,
9b506f6354324ceead61c64377abc58c,CRD_08BB039F0F51499BA059,찬란한 리자몽,K,소드&실드 강화 확장팩 「Pokémon GO」,011/071,RAW,9000,9499,0.95,2026-06-12,0.36,,CLEAN,,1,(6/12마감) 찬란한 리자몽 한글판,https://cafe.naver.com/cardmvk/629829,
339d632a7e194afc9d65721c6850898a,CRD_F2B5F8F16749426C855A,자마젠타 V,SAR,소드&실드 하이클래스팩 「VSTAR 유니버스」,232/172,RAW,9000,7171,1.26,2026-05-24,0.47,,CLEAN,,1,(5/24 마감) 자마젠타 v sar 싱글,https://cafe.naver.com/cardmvk/584189,
a6056ed585594d32be92e6641eb8eaf4,CRD_4CBEC2D7C8DF430DA560,메가플라엣테 ex,SAR,MEGA 확장팩 「닌자스피너」,115/083,RAW,9000,15895,0.57,2026-06-02,0.21,,CLEAN,,1,(6/2마감) 메가플라엣테 sar,https://cafe.naver.com/cardmvk/606601,
