card_id,name,rarity,vector_count,in_prod_db,prod_lang,status
CRD_0BBA24DF2AA04E9F8934,폭거북스 GX,SR,15,True,KO,OK
CRD_017439C155E14354863F,악비아르,AR,15,True,KO,OK
CRD_AFEB8972DDD3469BB268,레시라무 GX,SSR,15,True,KO,OK
CRD_9D052520704740CD8855,뮤츠 GX,RR,15,False,,ORPHAN
CRD_6F3A522A92D245C5BD70,리자몽 V,SSR,15,True,KO,OK
CRD_4DC194AB4E8E4B84BD67,볼케니온 V,SR,15,True,KO,OK
CRD_F801E713A8D1496791AC,메타그로스 VMAX,RRR,15,True,KO,OK
CRD_63550D89E20048CA8259,뮤츠 VSTAR,RRR,15,True,KO,OK
CRD_428AF8A0299041E5A922,두드리짱 ex,RR,15,True,KO,OK
CRD_0EDD68B570E1472FB48A,키키링 ex,SR,15,True,KO,OK
CRD_35F6305B626B4EA6BA1B,미라이돈 ex,SAR,15,True,KO,OK
CRD_217550E39F654896867F,AZ,SR,15,True,KO,OK
CRD_91690464DF8843E78381,메더,AR,15,True,KO,OK
CRD_E26D2432BB194094A890,토게피&삐&푸푸린 GX,SR,15,True,KO,OK
CRD_3AA02ECE90604311AE59,란쿨루스,AR,15,True,KO,OK
CRD_0325324CA8874D7DB20C,프라임 캐처,ACE,15,False,,ORPHAN
CRD_8A6B11549C614D0C858F,히트팩토리(프리즘스타),PR,15,True,KO,OK
CRD_6A148797C15E4E7D9FE7,N의 각오,SR,15,True,KO,OK
CRD_3B06633FDD1444F7B689,루나아라 GX,RR,15,False,,ORPHAN
CRD_CD4628B3429A420A9319,일격 우라오스 VMAX,RRR,15,True,KO,OK
CRD_2004462C5BD3458BA1B6,기어르,AR,15,True,KO,OK
CRD_A9DF06F1FA7544AD83E2,나인테일 ex,RR,15,True,KO,OK
CRD_D05CD67F8E8E4364A643,가라르 썬더,AR,15,True,KO,OK
CRD_0764FF85AFFD44039B19,다탱구 GX,SR,15,True,KO,OK
CRD_13157CF56E204E5E81EA,레디안,AR,15,True,KO,OK
CRD_916F9928C49D4260B334,라이치,SM-P,15,True,KO,OK
CRD_4A6CC4A034DF4C3DAD74,피카츄 ex,SAR,15,True,KO,OK
CRD_3A8D2EC8D99B4D7B9450,샹델라 EX,RR,15,True,KO,OK
CRD_6D78C3030D7942CB9EF0,레쿠쟈 EX,RR,15,True,KO,OK
CRD_E87E061502334A9C87ED,지라치(프리즘스타),PR,15,True,KO,OK
CRD_F414A783F97B45F0A953,기라티나 V,RR,15,True,KO,OK
CRD_F9A6F62671CB4AE1ADA9,매시붕 GX,RR,15,True,KO,OK
CRD_AA3296C0D4FE45A38CAB,제르네아스 GX,SR,15,True,KO,OK
CRD_B3BF8D31D9204782972A,펄기아 GX,RR,15,True,KO,OK
CRD_EFC847F197CA4F9EBD52,몰드류 ex,RR,15,False,,ORPHAN
CRD_D3E88C25E8B642E3BF45,우렁찬꼬리 ex,SR,15,True,KO,OK
CRD_EAE92820A9B54F4A9A09,개굴닌자&조로아크 GX,RR,15,True,KO,OK
CRD_F655D1FDB00E40F3BB93,로켓단의 뮤츠 ex,SAR,15,True,KO,OK
CRD_6F30F6948BD54C099B7B,남나리의 도움,SR,15,True,KO,OK
CRD_BBC2E062E3384B639FA8,후딘 ex,SAR,15,True,KO,OK
CRD_69525AAF5E3C4C99AB79,난천의 한카리아스 ex,SAR,15,True,KO,OK
CRD_1EF313E489B444599067,뮤츠 GX,RR,15,False,,ORPHAN
CRD_B478B609372F4829A9FD,피아나의 결의,SR,15,True,KO,OK
CRD_97AD638649C74896B30E,불화살빈,AR,15,True,KO,OK
CRD_E92AB73CDEB74E58B852,수퍼 에너지 회수,UR,15,False,,ORPHAN
CRD_96611437350C4464BB4A,가디안&님피아 GX,SR,15,True,KO,OK
CRD_E506A487DE8C45099602,루가루암 V,RR,15,True,KO,OK
CRD_574890E1CF4F4130A020,모아머,AR,15,True,KO,OK
CRD_DB83FAE5579D41C28206,자포코일 ex,RR,15,True,KO,OK
CRD_D19E69BE367A43128A5D,사다이사 V,RR,15,True,KO,OK
CRD_5D9E1E48807A4B839B95,돌핀맨 ex,SR,15,True,KO,OK
CRD_308148D51D5845769B01,아이앤트 ex,SAR,15,True,KO,OK
CRD_6C5C2EB6C3C6473086F0,아머까오 V,RR,15,False,,ORPHAN
CRD_A6E8EAA77BE24D74AEA7,체렌,SR,15,True,KO,OK
CRD_30975550ADDC4EA8A667,부스터 V,SR,15,True,KO,OK
CRD_8BC8EED9E7524E698C95,샹델라,CHR,15,True,KO,OK
CRD_6CF9150210054C398987,배우르 V,SSR,15,True,KO,OK
CRD_5D478653E46E4634B4E2,우리,SR,15,True,KO,OK
CRD_3D845D79A43446819D94,뮤츠 VSTAR,RRR,15,True,KO,OK
CRD_CC13B8F8C8BC49B092D7,요가램 V,RR,15,True,KO,OK
CRD_7F12AC1D6A604C8CB546,트래피더 ex,RR,15,True,KO,OK
CRD_45708EEF14E84AD79B2A,엘레이드,CHR,15,True,KO,OK
CRD_B21ED14E9FF94FF4BBB5,플라이곤 ex,RR,15,True,KO,OK
CRD_1A85603204124465ACAD,두드리짱 ex,SR,15,True,KO,OK
CRD_3867F42D081F475AB07C,민진의 헤아림,SAR,15,True,KO,OK
CRD_EDD80B822E564D249409,악비아르 EX,PR,15,True,KO,OK
CRD_5E4E70BF23AC40C7ACFF,게을킹 ex,SR,15,True,KO,OK
CRD_55FDE55C017C4092A5B0,이브이,AR,15,True,KO,OK
CRD_81D4DD597DBE456BB22A,님피아 VMAX,CSR,15,True,KO,OK
CRD_E623C3E3D8334A58BE38,대도각참,AR,15,True,KO,OK
CRD_6601BE7A1DE143349FA6,히스이 포푸니크 V,RR,15,True,KO,OK
CRD_11628ECE200A4601B5D4,M가디안 EX,RR,15,True,KO,OK
CRD_E10B1FAB841247CA967B,네리네,SAR,15,True,KO,OK
CRD_05103ACFA2DD4C54AC51,가디안 GX,RR,15,True,KO,OK
CRD_2348A7F2758F419FAB09,히스이 조로아크 VSTAR,UR,15,True,KO,OK
CRD_DAADB791E7E14EB1BE9E,그우린차 ex,RR,15,False,,ORPHAN
CRD_0506892D3B1B40D3BBF2,펜드라,AR,15,True,KO,OK
CRD_E3928DC52944458BBFCE,리자몽 ex,SAR,15,True,KO,OK
CRD_32B748391B31457F884D,난천&카틀레야,SR,15,True,KO,OK
CRD_53220555F67B44E18651,달코퀸 GX,SM-P,15,True,KO,OK
CRD_9A5EFFF204E8429BB966,내던숭이,CHR,15,True,KO,OK
CRD_FF670CCC91074D59B18C,쌔비냥,AR,15,True,KO,OK
CRD_7C8402F1390C43ABA777,갑주무사 ex,SAR,15,True,KO,OK
CRD_A10639DEF1044108891B,팬텀 EX,RR,15,True,KO,OK
CRD_D229BF26FFF94E27A4FE,란쿨루스,AR,15,True,KO,OK
CRD_E57DB3482F514CE09A11,자시안 V,CSR,15,True,KO,OK
CRD_3A5B3FE091064B65AF4A,연격 우라오스 V,SR,15,True,KO,OK
CRD_C19CBFBFDA7B4814A109,복숭악동 ex,SAR,15,True,KO,OK
CRD_24CD0D7FE1834DA89707,부스터,CHR,15,True,KO,OK
CRD_11AB40F57D03470A986E,몽얌나,AR,15,True,KO,OK
CRD_CBF98258CCE3480F901E,지라치 GX,SR,15,True,KO,OK
CRD_C3F844BC04614855A4C4,코코리,AR,15,True,KO,OK
CRD_44776BE951744966AC11,파비코,AR,15,True,KO,OK
CRD_9324067E86B04FA9A0F8,아보크 ex,RR,15,True,KO,OK
CRD_435238B98B534ED1A50A,마마네,SR,15,True,KO,OK
CRD_20857DA3F57C4FAC9BE3,이브이 GX,SR,15,True,KO,OK
CRD_6E6C2EE667CE4D84A52D,울트라네크로즈마 GX,RR,15,True,KO,OK
CRD_E4BD8403FAAC4DE5A8FE,히드런 VMAX,HR,15,True,KO,OK
CRD_6758A956D73C4F90BE9F,저지맨,SR,15,True,KO,OK
CRD_DBE075DCBF884295B389,그란돈,AR,15,True,KO,OK
CRD_F1FD80B31AEA4EBCB6A4,카지,SAR,15,True,KO,OK
CRD_366F8C52670645088A5A,흑마 버드렉스 VMAX,RRR,15,True,KO,OK
CRD_20FE3F484DFE4D9AA9D9,플러시,AR,15,True,KO,OK
CRD_6C4CD727AA4A41F8A59D,무쇠손 ex,SAR,15,True,KO,OK
CRD_97880F5EB9DE47029F78,갑주무사 ex,RR,15,True,KO,OK
CRD_EB69DF756D1A4E6F94D1,스이쿤 V,RR,15,True,KO,OK
CRD_595B6C8D454040518BFD,랜드로스,AR,15,True,KO,OK
CRD_3ED24376E1C34EC0A25B,푸크린 ex,RR,15,True,KO,OK
CRD_D63D7726EE264FDE868F,미라클인터컴,ACE,15,False,,ORPHAN
CRD_D7976C3F939248F7A2C3,네리네,SR,15,True,KO,OK
CRD_3E39B2A60D644D419C7A,자마젠타,AR,15,True,KO,OK
CRD_5BFE2B8ADBF64C2CBCFF,악비르,AR,15,True,KO,OK
CRD_F502DD41B3C245CCBC78,화석 연구원,SR,15,True,KO,OK
CRD_808E7CD437F24C0A8CE3,모야모의 찌리배리 ex,SAR,15,True,KO,OK
CRD_FC1B35E514E5442BBE5C,릴링,AR,15,True,KO,OK
CRD_EED41E4D3D804537A93A,바오키 VSTAR,RRR,15,True,KO,OK
CRD_9EC31C68BA49485F819E,던지미,AR,15,True,KO,OK
CRD_059BC58882F1444791AD,뮤츠&뮤 GX,RR,15,True,KO,OK
CRD_186B68241588428C9410,꼭두,SR,15,True,KO,OK
CRD_24AFDFD94F7B41E8A509,로켓단의 페르시온 ex,SR,15,True,KO,OK
CRD_6622C5C878F244828DA2,어리짱,AR,15,True,KO,OK
CRD_39A9FDACFF514F29B347,울트라네크로즈마 GX,SR,15,True,KO,OK
CRD_8ACA05A71DAE447AAE22,후딘 V,SR,15,True,KO,OK
CRD_694BA62B745A4D1E9025,레시라무&리자몽 GX,SR,15,True,KO,OK
CRD_D462517CFC6F4930A7AC,무한다이노 V,RR,15,True,KO,OK
CRD_9740CC2128594EDDB54F,마쿠와,SR,15,True,KO,OK
CRD_331BADEFF9654B599D78,저지맨,SR,15,True,KO,OK
CRD_93BA1B52B6B14CF0AEDA,비크티니 V,SR,15,True,KO,OK
CRD_1DB4E0B1059842A38CD7,엘레이드 V,CSR,15,True,KO,OK
CRD_02A3EEACB0F74D7F97B6,네모,SR,15,True,KO,OK
CRD_8E3889CE3AAF4DB6B6D3,규리의 눈빛,SAR,15,True,KO,OK
CRD_3A51FC9327024878903D,무쇠잎새 ex,SAR,15,True,KO,OK
CRD_E0677DDD24AB4D0B961D,블래키 V,RR,15,True,KO,OK
CRD_05EEC7741BAF4827B1B7,플라제스 EX,RR,15,True,KO,OK
CRD_FD9857DC05B1489C8909,모래성이당 ex,RR,15,True,KO,OK
CRD_8CBB87D89D68439D919A,모야모의 찌리비크,AR,15,True,KO,OK
CRD_14D2B39ACE854972906D,가라르 산호르곤 V,SR,15,True,KO,OK
CRD_2076C899876544DC9B67,메가루카리오 ex,SR,15,True,KO,OK
CRD_5D857A6DB3B4475CAD61,팽도리,AR,15,True,KO,OK
CRD_2B9182A2EF634F7E8973,올림박사의 기백,SAR,15,True,KO,OK
CRD_40FAAC6A04774AEEB7B2,음번 ex,SSR,15,True,KO,OK
CRD_815D5679E06B4695ACEE,메가헤라크로스 ex,RR,15,True,KO,OK
CRD_3575DCCD78834B1E8D87,실버디 GX,SR,15,True,KO,OK
CRD_C196FA6AC8E54F73BCFC,끼리동,AR,15,True,KO,OK
CRD_9C5270DA79DC45DF87E7,앱솔 ex,SR,15,True,KO,OK
CRD_C2A3EBDFC3B244DDA1F7,전툴라 ex,SR,15,True,KO,OK
CRD_F73F371E442F4ACFBEFB,이벨타르 GX,RR,15,False,,ORPHAN
CRD_90329AC34F174397A90E,백솜모카 V,SSR,15,True,KO,OK
CRD_D6CE520A6BA64DCF916E,리피아 V,SR,15,True,KO,OK
CRD_D8DEBF9FF3D14AEDADAA,스트린더 V,SSR,15,True,KO,OK
CRD_2261AA95080E4619A99E,네오라이트 V,SR,15,True,KO,OK
CRD_EA6FC3EB8FC643E8BA13,이상한사탕,UR,15,False,,ORPHAN
CRD_7F3A7B805F704D6C96F3,모스노우,CHR,15,True,KO,OK
CRD_269A7AD114DA491CA9AC,레시라무 ex,BWR,15,True,KO,OK
CRD_9BC07E8750E34D2EA7E4,암호마니아의 해독,SR,15,True,KO,OK
CRD_DBE064C8AC1C4B42B193,미라이돈 ex,UR,15,True,KO,OK
CRD_A1D8F84613574D488021,파비코리 GX,SSR,15,True,KO,OK
CRD_70A1CFED68464E399860,루가루암 GX,SSR,15,True,KO,OK
CRD_2951B02D3BE7488DA649,피카츄,SM-P,15,True,KO,OK
CRD_669F982DB44549EFB5E2,견고라스 EX,PR,15,True,KO,OK
CRD_A2E6B453A2A741BCA11A,마샤도&괴력몬 GX,RR,15,True,KO,OK
CRD_F8474225830A4240A94E,민화의 대접,SR,15,True,KO,OK
CRD_0E3F03D6041B4CED87B9,쪼마리,AR,15,True,KO,OK
CRD_31B29DFE42E24D77AFE1,슬리프,AR,15,True,KO,OK
CRD_6CE97DC55919437DBC63,켄호로우,AR,15,True,KO,OK
CRD_49D0E25CC4FB427AB28C,오리진 펄기아 VSTAR,RRR,15,True,KO,OK
CRD_FAF52ACED2AE4C21A3E1,지우의 피카츄,SM-P,15,True,KO,OK
CRD_C7C3982EEEB34C529318,킹드라 EX,SR,15,True,KO,OK
CRD_561FF374668A4C52B7A9,루나아라 GX,RR,15,True,KO,OK
CRD_C41CDFEEB7EE415CA1B7,질뻐기&알로라질뻐기 GX,RR,15,True,KO,OK
CRD_F21447D57D74494F983B,순무,SR,15,True,KO,OK
CRD_156303A10AC3422083AA,사마자르 VSTAR,RRR,15,True,KO,OK
CRD_D89C085C68AB427DB734,보만다 GX,RR,15,True,KO,OK
CRD_15F5F5A58D814B10953B,님피아 GX,RR,15,True,KO,OK
CRD_014588FE8AC842E3A70E,포켓몬애호가클럽,SR,15,True,KO,OK
CRD_500998CEAE8F48BE9DA0,큐레무 ex,SAR,15,True,KO,OK
CRD_DDA35E539E7A4A1C897D,가디안 EX,RR,15,True,KO,OK
CRD_D0EC868873694B81B52F,시트론의 재치,SAR,15,True,KO,OK
CRD_1F2F5DBD379C4E56A95F,나인테일 V,SR,15,True,KO,OK
CRD_C5460BA77BF844449364,아그놈,HR,15,True,KO,OK
CRD_D354887EB90344EE923F,밀로틱 ex,SAR,15,True,KO,OK
CRD_67F29079C11444D7B0CA,킹드라 ex,RR,15,True,KO,OK
CRD_CF1795DF299B46889CA1,음번 GX,RR,15,True,KO,OK
CRD_4AF796183B554D43B85C,카푸꼬꼬꼭 V,SR,15,True,KO,OK
CRD_C5F43E1D58DC4EB091BB,어써러셔 ex,RR,15,True,KO,OK
CRD_D863CCD72A9D40FCB10C,님피아 GX,RR,15,False,,ORPHAN
CRD_CAD2C5AC7AFD4C08A84D,디안시,AR,15,True,KO,OK
CRD_DA8736447EB24766A712,갑주무사 ex,SR,15,True,KO,OK
CRD_D6A4F6C77AFF466C95D9,거북왕 ex,SR,15,True,KO,OK
CRD_576DC2D934294498A93F,캐스퐁,CHR,15,True,KO,OK
CRD_89935F355A974D4B82FD,윽우지 V,SSR,15,True,KO,OK
CRD_D70F5446D2974DDC8EB0,펄스멍 V,RR,15,True,KO,OK
CRD_9289770776A1479DADE6,마티스의 거래,SR,15,True,KO,OK
CRD_8C5E1C0CADAB42CBA2D3,로파파,AR,15,True,KO,OK
CRD_423AFEA04A844D929CFC,불놀이꾼,SR,15,True,KO,OK
CRD_2D3476E6CBAD4BDCB062,메타몽 VMAX,RRR,15,True,KO,OK
CRD_9376986A02A049DCA6C8,노보청 V,SR,15,True,KO,OK
CRD_E6D7C7AE46B14C2281ED,아고용&악식킹 GX,SR,15,True,KO,OK
CRD_BC2AD209CF444EE7A541,케오퍼스 V,RR,15,True,KO,OK
CRD_9C12DFB82488442E9159,피죤투 ex,RR,15,True,KO,OK
CRD_AA0DD2AA1FBC4EEFABF7,자크로,HR,15,True,KO,OK
CRD_EB3221AC11114113A24A,라우드본 ex,SSR,15,True,KO,OK
CRD_047131CE3AB3482C8F7F,굽이치는물결 ex,UR,15,True,KO,OK
CRD_0F7A7025AB184454A00D,알로라 식스테일 V,RR,15,True,KO,OK
CRD_8EAE0303CE1A4A19A2DB,라이츄&알로라라이츄 GX,SR,15,True,KO,OK
CRD_816B2902F24747B0AB3F,일격 우라오스 VMAX,RRR,15,True,KO,OK
CRD_4CC81C78A11A4E46AD49,마기라스 V,SR,15,True,KO,OK
CRD_E27171EB9F484C6AA129,조로아크 GX,RR,15,True,KO,OK
CRD_69B3F39FEAAD4175AFED,윤진,HR,15,True,KO,OK
CRD_FF559B81865C4993A3E0,앤테이 V,RR,15,True,KO,OK
CRD_7A7B7FE3D8DA4848943D,핫삼 GX,SSR,15,True,KO,OK
CRD_D417586C8E26486E94D6,폭거북스 GX,SSR,15,True,KO,OK
CRD_EBB3E239BB7D4066A689,맘복치,AR,15,True,KO,OK
CRD_CA0D52447E2E4CBBB724,엠페르트 V,RR,15,False,,ORPHAN
CRD_FF1CF3010C544E30908E,큐레무 ex,RR,15,True,KO,OK
CRD_5F4D4AC299E34809963A,흑마 버드렉스 VMAX,RRR,15,True,KO,OK
CRD_0AFA4633985B42E9908B,가라르 날쌩마 V,RR,15,False,,ORPHAN
CRD_3ECB798328944A0F8A34,굽이치는물결 ex,UR,15,True,KO,OK
CRD_2685F2D324BF4D0495CF,대여르 V,SSR,15,True,KO,OK
CRD_876E648A957A44C9AE71,드래피온 V,RR,15,True,KO,OK
CRD_7FE85AF0323E486DA2F4,총지엔 ex,SR,15,True,KO,OK
CRD_A64742D752F444C9A34A,스이쿤 V,SR,15,True,KO,OK
CRD_A7A7C7685FE244168B9B,마기라스,AR,15,True,KO,OK
CRD_52D2632208334D4B88B0,투로박사의 시나리오,SR,15,True,KO,OK
CRD_7F1F939CC0DB4671824A,바닐리치,AR,15,True,KO,OK
CRD_14CFDC4FCADA4F70A670,데스니칸 ex,RR,15,True,KO,OK
CRD_70232D25A67C4C04A915,웨이니발 ex,RR,15,True,KO,OK
CRD_4192371C8DE14719ACB9,그라에나,CHR,15,True,KO,OK
CRD_C57DB853FD2D46888B48,메가리자몽X ex,RR,15,True,KO,OK
CRD_D1558B6044BA433EB434,스트린더 VMAX,RRR,15,True,KO,OK
CRD_57E4BE5A1FDD46759576,이브이 ex,SAR,15,True,KO,OK
CRD_70077C9FC60D4FE79B50,미라몽,AR,15,True,KO,OK
CRD_4659714945CF4C9F82C5,루티아의 어필,SR,15,True,KO,OK
CRD_6FCF50A226284C4495C6,오리진 디아루가 VSTAR,UR,15,True,KO,OK
CRD_D36A8D255E484367A01A,메타그로스 GX,RR,15,True,KO,OK
CRD_729748E685DD4FEB87C8,네크로즈마 황혼의 갈기 GX,SR,15,True,KO,OK
CRD_36137AD704B945179433,올림박사의 기백,SR,15,True,KO,OK
CRD_499466BB5F6A45A9BEAE,그루샤,SAR,15,True,KO,OK
CRD_62382B166E0840719246,오리진 펄기아 V,RR,15,True,KO,OK
CRD_034271D298BA46158444,사마자르,CHR,15,True,KO,OK
CRD_3927C712A40B4469A53E,이올브 VMAX,RRR,15,True,KO,OK
CRD_ADDEC4B6D7EC4C7FA90E,리자몽 ex,UR,15,True,KO,OK
CRD_2EDC5DADC4F24ECD976A,팔데아 토오 ex,RR,15,True,KO,OK
CRD_CDEB9C6B68E443809126,프라임 캐처,ACE,15,False,,ORPHAN
CRD_6F5BE04789954940A44C,아가씨,SR,15,True,KO,OK
CRD_B9B998819A564DE3991A,마릴,AR,15,True,KO,OK
CRD_99651D6378CB49808433,비주기의 카리스마,SR,15,True,KO,OK
CRD_9A70A69B02794F2E8412,블래키 EX,RR,15,True,KO,OK
CRD_368954B62A864484B467,자망칼,AR,15,True,KO,OK
CRD_F1C11C21E33A42B397C1,세레비(프리즘스타),PR,15,True,KO,OK
CRD_B86D2122C72F49ECB65D,리그레,AR,15,True,KO,OK
CRD_E7DB54455C61431B8B1B,사다이사 V,RR,15,True,KO,OK
CRD_FF6AA6F478F64AB18BEA,가라르 파이어 V,RR,15,False,,ORPHAN
CRD_157F33DF43A34D268793,두빅굴,AR,15,True,KO,OK
CRD_6C3E5BD53EFB49EC967E,타타륜 V,RR,15,True,KO,OK
CRD_76057B536C1E494D9DD9,리자몽 ex,SSR,15,True,KO,OK
CRD_6E7CD2D0B209451CA17C,파라꼬,AR,15,True,KO,OK
CRD_4B1139083803494BBE54,님피아 ex,RR,15,False,,ORPHAN
CRD_7F8ADC12469E4311B6AC,형사구스 GX,RR,15,True,KO,OK
CRD_A5C68E63AD7846D98563,이상해풀,AR,15,True,KO,OK
CRD_3E82A9C4F39E4C719B47,가라르 야도킹 V,RR,15,False,,ORPHAN
CRD_3C2A1D62C0444559B256,메가루차불 ex,MA,15,False,,ORPHAN
CRD_5DF591EAB7B44D25AF5A,한카리아스 V,RR,15,True,KO,OK
CRD_F2E16951A6FE43BF990C,라프라스 V,RR,15,True,KO,OK
CRD_94200842BFF04437AAA7,블래키 VMAX,RRR,15,True,KO,OK
CRD_4C67C7A9419549B09F71,마스카나 ex,RR,15,True,KO,OK
CRD_2E14D4A8D7AB4CCB95D2,아보크 ex,SR,15,True,KO,OK
CRD_54A3A02E1DEC4EE28F63,하이퍼 아로마,ACE,15,False,,ORPHAN
CRD_BC1C11E90BDF4F289E1A,스트린더,AR,15,True,KO,OK
CRD_15FD761C7E9D47358044,기로치 ex,RR,15,True,KO,OK
CRD_BC975C84189F46CDAFBF,난천,SR,15,True,KO,OK
CRD_417CF2C12A5949EC9DB5,오거폰 주춧돌의 가면 ex,RR,15,False,,ORPHAN
CRD_75EF99D62A3D4947A330,루나아라 GX,RR,15,True,KO,OK
CRD_DDAA23F00D9A45A3A417,시아노,SR,15,True,KO,OK
CRD_D934A1F32E1645DE8BCA,나인테일,AR,15,True,KO,OK
CRD_3C3DCDDEE1D445CF8043,빙큐보 ex,SR,15,True,KO,OK
CRD_950D0856241946C48A38,후딘 EX,SR,15,True,KO,OK
CRD_640E8984CA144951984C,에테르재단 직원,SR,15,True,KO,OK
CRD_34B77E90E77E454D9E00,메가가디안 ex,RR,15,True,KO,OK
CRD_D2495E3800AA46048DEE,라우드본 ex,RR,15,True,KO,OK
CRD_4145122B76D44C99ACC5,개굴닌자&조로아크 GX,SR,15,True,KO,OK
CRD_DCA22E7A661545CBAC0E,펄스멍 V,CSR,15,True,KO,OK
CRD_F7266F095112499DA31C,프테라 EX,PR,15,True,KO,OK
CRD_F99835774689458C8924,히스이 가디,AR,15,True,KO,OK
CRD_5FFCA95807BE4F5A9443,비리디온 GX,SR,15,True,KO,OK
CRD_2A44F68D825C43749B38,크리만,AR,15,True,KO,OK
CRD_26CD880191FC48B2BE27,벨의 진심,SR,15,True,KO,OK
CRD_A891C8ACBE5B4F3F8F48,스이쿤 GX,RR,15,True,KO,OK
CRD_93C902F4C3BD4E53BAA0,마휘핑 VMAX,RRR,15,True,KO,OK
CRD_D87B1708EDCE4A669223,망나뇽 GX,SR,15,True,KO,OK
CRD_F2B5F8F16749426C855A,자마젠타 V,SAR,15,True,KO,OK
CRD_64AC0547355944F0835D,쥬피썬더 V,SR,15,True,KO,OK
CRD_11E419D20A2A499FAFC6,바우첼 ex,SAR,15,True,KO,OK
CRD_B5BD597A055847CBB31C,캐스퐁 태양의 모습,AR,15,True,KO,OK
CRD_E7FBED3E79AE4C2C829E,전룡 V,SR,15,True,KO,OK
CRD_3E81540BBE5B4EF2A89E,오르티가,SR,15,True,KO,OK
CRD_7194B81B50E14F96A660,샤미드 ex,RR,15,False,,ORPHAN
CRD_1F266213F3D04671AEAA,썬더 ex,SAR,15,True,KO,OK
CRD_2165621DAD614A36A40F,지우의 피카츄,SM-P,15,True,KO,OK
CRD_51C1A941A9694DF8AA9A,알로라나시 GX,SR,15,True,KO,OK
CRD_EBAB81136FDF4638AA05,오거폰 화덕의 가면 ex,RR,15,False,,ORPHAN
CRD_CB7A266C3EF64219A66B,마그마번,AR,15,True,KO,OK
CRD_33A3DF458AC34EC6B1BD,호브의 자시안 ex,SR,15,True,KO,OK
CRD_0AC16029AD564BF68326,블랑쉬,SR,15,True,KO,OK
CRD_1F4026B2669C4D38ABC8,프테라 GX,SR,15,True,KO,OK
CRD_64A023A4F1074382A6F7,매시붕 GX,SSR,15,True,KO,OK
CRD_3E05F7873B1A4A2388BA,레돔벌레,AR,15,True,KO,OK
CRD_22A55E55E352446A864B,카푸나비나 GX,RR,15,False,,ORPHAN
CRD_23A695E8090F40B9B1A7,꼬이밍고,AR,15,True,KO,OK
CRD_B646D9DFC21842518DBB,요씽리스 V,RR,15,False,,ORPHAN
CRD_AEDD3F6DAB77462C84BA,고릴타 VMAX,SSR,15,True,KO,OK
CRD_D0431A834EF34574BAAD,루기아 GX,RR,15,True,KO,OK
CRD_96185C75E06F48A79770,라프라스 V,SSR,15,True,KO,OK
CRD_FE32D3EB75B042BE97D0,이야후,AR,15,True,KO,OK
CRD_12ADDDFE82F540F7B1D3,무쇠무인 ex,RR,15,True,KO,OK
CRD_E410D811910849CDAFFA,크로뱃 V,RR,15,True,KO,OK
CRD_50B50B0ABF4D437598F7,마임맨 GX,SM-P,15,True,KO,OK
CRD_0C8BBE2854A84ADDA4DC,그래비티 마운틴,UR,15,False,,ORPHAN
CRD_1781CCF24CA84BC3B847,음뱃,AR,15,True,KO,OK
CRD_39360915366347AFB75F,가디안 V,RR,15,True,KO,OK
CRD_2B83BC59F67D4D04ABD7,N의 포인트업,SR,15,False,,ORPHAN
CRD_A2846300EA0942BBBD3C,M전룡 EX,SR,15,True,KO,OK
CRD_FF1552C5F5BD478284DD,흑마 버드렉스 V,CSR,15,True,KO,OK
CRD_BBDFDA23088F44F3B3B8,M갸라도스 EX,SR,15,True,KO,OK
CRD_6D1BC2DD10F54AB98A56,알로라 식스테일 VSTAR,HR,15,True,KO,OK
CRD_ED93EAA08A3044DEADE1,제라오라 V,CSR,15,True,KO,OK
CRD_4B6DD9DF25B548FEA79D,카푸꼬꼬꼭 ex,SAR,15,True,KO,OK
CRD_0B59EFE11F824CC29403,다태우지네 V,RR,15,True,KO,OK
CRD_466576292217484F9E58,떨구새 ex,SR,15,True,KO,OK
CRD_6B452C1E25584A62B2AE,늑골라 GX,SM-P,15,True,KO,OK
CRD_45F4859A17FA4968BCF6,딱구리 ex,RR,15,True,KO,OK
CRD_3AF8CE5102AA47F5A68E,리자몽 ex,SAR,15,True,KO,OK
CRD_4A642D0DF8D74C7B896A,잠만보 V,RR,15,True,KO,OK
CRD_DB0F99DBDC074D509C4E,어니언,SR,15,True,KO,OK
CRD_63F5B0FD4B07476CB192,파오젠 ex,SR,15,True,KO,OK
CRD_B620557D7AF54A798F50,음번 V,RR,15,False,,ORPHAN
CRD_05613B885FD5443C8BC8,카지,SAR,15,True,KO,OK
CRD_CC0F23B6FAC346E58A02,스컬단의 조무래기,SR,15,True,KO,OK
CRD_CBCB333E225D4F5DA095,타타륜 V,SR,15,True,KO,OK
CRD_4EB2410F9979486EA231,크로뱃 V,CSR,15,True,KO,OK
CRD_8C4595A6BD8543299E01,고디보미,AR,15,True,KO,OK
CRD_F5CC0C9882084007972C,메가루카리오 ex,MA,15,True,KO,OK
CRD_0240A6FE69024ADCAB57,제라오라 V,SR,15,True,KO,OK
CRD_A3AB8AC8AAC347838A4D,멜리사,SR,15,True,KO,OK
CRD_9414462C5B0A48D9B34B,M폭타 EX,RR,15,True,KO,OK
CRD_A5B83823B6344946A314,피카츄 ex,SAR,15,True,KO,OK
CRD_16371A443973483F81FA,리자몽 GX,RR,15,True,KO,OK
